threshold,stop_loss_pct,target_price,required_ticks,position_size_usdc,sharpe_ratio,win_rate,profit_factor,total_pnl,max_drawdown,total_trades
0.78,0.1,0.9,2,10,-8.0686,0.0091,0.0758,-11.7841,0.0186,110
0.78,0.2,0.85,2,5,-8.2612,0.0165,0.0555,-6.5157,0.0099,121
0.78,0.2,0.85,2,10,-8.2612,0.0165,0.0555,-13.0313,0.0197,121
0.8,0.15,0.9,2,5,-8.3023,0.0092,0.0619,-5.7769,0.009,109
0.8,0.15,0.9,2,10,-8.3023,0.0092,0.0619,-11.5538,0.018,109
0.65,0.1,0.85,2,5,-8.7137,0.0163,0.0707,-6.9507,0.0105,123
0.65,0.1,0.85,2,10,-8.7137,0.0163,0.0707,-13.9014,0.0211,123
0.8,0.2,0.85,2,5,-8.7253,0.0165,0.0418,-6.6543,0.0099,121
0.8,0.2,0.85,2,10,-8.7253,0.0165,0.0418,-13.3087,0.0197,121
0.78,0.15,0.85,3,5,-8.7518,0.011,0.0426,-5.1895,0.0078,91
0.78,0.15,0.85,3,10,-8.7518,0.011,0.0426,-10.3791,0.0155,91
0.75,0.15,0.85,2,5,-8.8233,0.0165,0.0779,-6.0219,0.0096,121
0.75,0.15,0.85,2,10,-8.8233,0.0165,0.0779,-12.0438,0.0191,121
0.8,0.1,0.9,2,5,-9.0811,0.0091,0.06,-6.0396,0.0093,110
0.8,0.1,0.9,2,10,-9.0811,0.0091,0.06,-12.0792,0.0186,110
0.75,0.1,0.85,2,5,-9.1861,0.0164,0.075,-6.3729,0.0099,122
0.75,0.1,0.85,2,10,-9.1861,0.0164,0.075,-12.7459,0.0199,122
0.7,0.1,0.85,2,5,-9.1909,0.0164,0.0749,-6.3737,0.0099,122
0.7,0.1,0.85,2,10,-9.1909,0.0164,0.0749,-12.7473,0.0199,122
0.8,0.15,0.85,3,5,-9.7937,0.011,0.0192,-5.3719,0.0078,91
0.8,0.15,0.85,3,10,-9.7937,0.011,0.0192,-10.7437,0.0155,91
0.78,0.15,0.85,2,5,-10.1397,0.0165,0.0571,-6.2253,0.0096,121
0.78,0.15,0.85,2,10,-10.1397,0.0165,0.0571,-12.4507,0.0191,121
0.78,0.1,0.85,3,5,-10.5122,0.011,0.0437,-4.9856,0.0076,91
0.78,0.1,0.85,3,10,-10.5122,0.011,0.0437,-9.9713,0.0151,91
0.8,0.15,0.85,2,5,-10.9902,0.0165,0.043,-6.364,0.0096,121
0.8,0.15,0.85,2,10,-10.9902,0.0165,0.043,-12.728,0.0192,121
0.78,0.1,0.85,2,5,-11.8812,0.0165,0.0584,-6.0214,0.0094,121
0.78,0.1,0.85,2,10,-11.8812,0.0165,0.0584,-12.0429,0.0187,121
0.8,0.1,0.85,3,5,-12.4045,0.011,0.0197,-5.168,0.0076,91
0.8,0.1,0.85,3,10,-12.4045,0.011,0.0197,-10.3359,0.0151,91
0.8,0.1,0.85,2,5,-13.2884,0.0165,0.0439,-6.1601,0.0094,121
0.8,0.1,0.85,2,10,-13.2884,0.0165,0.0439,-12.3202,0.0187,121
