ma_window,entry_zscore,exit_zscore,stop_loss_pct,timeout_minutes,position_size_usdc,total_trades,winners,losers,total_pnl,win_rate,profit_factor,sharpe_ratio,max_drawdown,avg_trade_pnl,best_trade,worst_trade
15,-3.0,1.0,0.12,30,15,4,3,1,13.46017609549505,0.75,7.821797842947435,0.7497141603642693,0.016783313060224563,3.3650440238737627,8.885754583921019,-1.973112719751811
15,-3.0,1.0,0.12,45,15,4,3,1,13.46017609549505,0.75,7.821797842947435,0.7497141603642693,0.016783313060224563,3.3650440238737627,8.885754583921019,-1.973112719751811
15,-3.0,1.0,0.12,60,15,4,3,1,13.46017609549505,0.75,7.821797842947435,0.7497141603642693,0.016783313060224563,3.3650440238737627,8.885754583921019,-1.973112719751811
15,-3.0,1.0,0.12,90,15,4,3,1,13.46017609549505,0.75,7.821797842947435,0.7497141603642693,0.016783313060224563,3.3650440238737627,8.885754583921019,-1.973112719751811
15,-3.0,1.0,0.12,30,5,4,3,1,4.486725365165016,0.75,7.821797842947435,0.7497141603642692,0.005636456992442622,1.121681341291254,2.9619181946403397,-0.6577042399172703
15,-3.0,1.0,0.12,30,10,4,3,1,8.973450730330033,0.75,7.821797842947435,0.7497141603642692,0.011230737468017797,2.243362682582508,5.923836389280679,-1.3154084798345407
15,-3.0,1.0,0.12,45,5,4,3,1,4.486725365165016,0.75,7.821797842947435,0.7497141603642692,0.005636456992442622,1.121681341291254,2.9619181946403397,-0.6577042399172703
15,-3.0,1.0,0.12,45,10,4,3,1,8.973450730330033,0.75,7.821797842947435,0.7497141603642692,0.011230737468017797,2.243362682582508,5.923836389280679,-1.3154084798345407
15,-3.0,1.0,0.12,60,5,4,3,1,4.486725365165016,0.75,7.821797842947435,0.7497141603642692,0.005636456992442622,1.121681341291254,2.9619181946403397,-0.6577042399172703
15,-3.0,1.0,0.12,60,10,4,3,1,8.973450730330033,0.75,7.821797842947435,0.7497141603642692,0.011230737468017797,2.243362682582508,5.923836389280679,-1.3154084798345407
