threshold,stop_loss_pct,target_price,required_ticks,position_size_usdc,sharpe_ratio,win_rate,profit_factor,total_pnl,max_drawdown,total_trades
0.65,0.1,0.95,2,5,0.7391,0.4286,2.0151,0.9123,0.0004,14
0.65,0.1,0.95,2,10,0.7391,0.4286,2.0151,1.8245,0.0008,14
0.65,0.15,0.95,2,5,0.7391,0.4286,2.0151,0.9123,0.0004,14
0.65,0.15,0.95,2,10,0.7391,0.4286,2.0151,1.8245,0.0008,14
0.65,0.2,0.95,2,5,0.7391,0.4286,2.0151,0.9123,0.0004,14
0.65,0.2,0.95,2,10,0.7391,0.4286,2.0151,1.8245,0.0008,14
0.7,0.1,0.95,2,5,0.7391,0.4286,2.0151,0.9123,0.0004,14
0.7,0.1,0.95,2,10,0.7391,0.4286,2.0151,1.8245,0.0008,14
0.7,0.15,0.95,2,5,0.7391,0.4286,2.0151,0.9123,0.0004,14
0.7,0.15,0.95,2,10,0.7391,0.4286,2.0151,1.8245,0.0008,14
0.7,0.2,0.95,2,5,0.7391,0.4286,2.0151,0.9123,0.0004,14
0.7,0.2,0.95,2,10,0.7391,0.4286,2.0151,1.8245,0.0008,14
0.75,0.1,0.95,2,5,0.7391,0.4286,2.0151,0.9123,0.0004,14
0.75,0.1,0.95,2,10,0.7391,0.4286,2.0151,1.8245,0.0008,14
0.75,0.15,0.95,2,5,0.7391,0.4286,2.0151,0.9123,0.0004,14
0.75,0.15,0.95,2,10,0.7391,0.4286,2.0151,1.8245,0.0008,14
0.75,0.2,0.95,2,5,0.7391,0.4286,2.0151,0.9123,0.0004,14
0.75,0.2,0.95,2,10,0.7391,0.4286,2.0151,1.8245,0.0008,14
0.78,0.1,0.95,2,5,0.7391,0.4286,2.0151,0.9123,0.0004,14
0.78,0.1,0.95,2,10,0.7391,0.4286,2.0151,1.8245,0.0008,14
0.78,0.15,0.95,2,5,0.7391,0.4286,2.0151,0.9123,0.0004,14
0.78,0.15,0.95,2,10,0.7391,0.4286,2.0151,1.8245,0.0008,14
0.78,0.2,0.95,2,5,0.7391,0.4286,2.0151,0.9123,0.0004,14
0.78,0.2,0.95,2,10,0.7391,0.4286,2.0151,1.8245,0.0008,14
0.8,0.1,0.95,2,5,0.7391,0.4286,2.0151,0.9123,0.0004,14
0.8,0.1,0.95,2,10,0.7391,0.4286,2.0151,1.8245,0.0008,14
0.8,0.15,0.95,2,5,0.7391,0.4286,2.0151,0.9123,0.0004,14
0.8,0.15,0.95,2,10,0.7391,0.4286,2.0151,1.8245,0.0008,14
0.8,0.2,0.95,2,5,0.7391,0.4286,2.0151,0.9123,0.0004,14
0.8,0.2,0.95,2,10,0.7391,0.4286,2.0151,1.8245,0.0008,14
0.65,0.1,0.95,3,5,0.1494,0.4545,1.168,0.3987,0.0007,11
0.65,0.1,0.95,3,10,0.1494,0.4545,1.168,0.7974,0.0013,11
0.65,0.15,0.95,3,5,0.1494,0.4545,1.168,0.3987,0.0007,11
0.65,0.15,0.95,3,10,0.1494,0.4545,1.168,0.7974,0.0013,11
0.65,0.2,0.95,3,5,0.1494,0.4545,1.168,0.3987,0.0007,11
0.65,0.2,0.95,3,10,0.1494,0.4545,1.168,0.7974,0.0013,11
0.7,0.1,0.95,3,5,0.1494,0.4545,1.168,0.3987,0.0007,11
0.7,0.1,0.95,3,10,0.1494,0.4545,1.168,0.7974,0.0013,11
0.7,0.15,0.95,3,5,0.1494,0.4545,1.168,0.3987,0.0007,11
0.7,0.15,0.95,3,10,0.1494,0.4545,1.168,0.7974,0.0013,11
0.7,0.2,0.95,3,5,0.1494,0.4545,1.168,0.3987,0.0007,11
0.7,0.2,0.95,3,10,0.1494,0.4545,1.168,0.7974,0.0013,11
0.75,0.1,0.95,3,5,0.1494,0.4545,1.168,0.3987,0.0007,11
0.75,0.1,0.95,3,10,0.1494,0.4545,1.168,0.7974,0.0013,11
0.75,0.15,0.95,3,5,0.1494,0.4545,1.168,0.3987,0.0007,11
0.75,0.15,0.95,3,10,0.1494,0.4545,1.168,0.7974,0.0013,11
0.75,0.2,0.95,3,5,0.1494,0.4545,1.168,0.3987,0.0007,11
0.75,0.2,0.95,3,10,0.1494,0.4545,1.168,0.7974,0.0013,11
0.78,0.1,0.95,3,5,0.1494,0.4545,1.168,0.3987,0.0007,11
0.78,0.1,0.95,3,10,0.1494,0.4545,1.168,0.7974,0.0013,11
0.78,0.15,0.95,3,5,0.1494,0.4545,1.168,0.3987,0.0007,11
0.78,0.15,0.95,3,10,0.1494,0.4545,1.168,0.7974,0.0013,11
0.78,0.2,0.95,3,5,0.1494,0.4545,1.168,0.3987,0.0007,11
0.78,0.2,0.95,3,10,0.1494,0.4545,1.168,0.7974,0.0013,11
0.8,0.1,0.95,3,5,0.1494,0.4545,1.168,0.3987,0.0007,11
0.8,0.1,0.95,3,10,0.1494,0.4545,1.168,0.7974,0.0013,11
0.8,0.15,0.95,3,5,0.1494,0.4545,1.168,0.3987,0.0007,11
0.8,0.15,0.95,3,10,0.1494,0.4545,1.168,0.7974,0.0013,11
0.8,0.2,0.95,3,5,0.1494,0.4545,1.168,0.3987,0.0007,11
0.8,0.2,0.95,3,10,0.1494,0.4545,1.168,0.7974,0.0013,11
0.65,0.1,0.9,3,5,-1.5157,0.2667,0.4733,-0.6134,0.0023,30
0.65,0.1,0.9,3,10,-1.5157,0.2667,0.4733,-1.2268,0.0045,30
0.65,0.15,0.9,3,5,-1.5157,0.2667,0.4733,-0.6134,0.0023,30
0.65,0.15,0.9,3,10,-1.5157,0.2667,0.4733,-1.2268,0.0045,30
0.65,0.2,0.9,3,5,-1.5157,0.2667,0.4733,-0.6134,0.0023,30
0.65,0.2,0.9,3,10,-1.5157,0.2667,0.4733,-1.2268,0.0045,30
0.7,0.1,0.9,3,5,-1.5157,0.2667,0.4733,-0.6134,0.0023,30
0.7,0.1,0.9,3,10,-1.5157,0.2667,0.4733,-1.2268,0.0045,30
0.7,0.15,0.9,3,5,-1.5157,0.2667,0.4733,-0.6134,0.0023,30
0.7,0.15,0.9,3,10,-1.5157,0.2667,0.4733,-1.2268,0.0045,30
0.7,0.2,0.9,3,5,-1.5157,0.2667,0.4733,-0.6134,0.0023,30
0.7,0.2,0.9,3,10,-1.5157,0.2667,0.4733,-1.2268,0.0045,30
0.75,0.1,0.9,3,5,-1.5157,0.2667,0.4733,-0.6134,0.0023,30
0.75,0.1,0.9,3,10,-1.5157,0.2667,0.4733,-1.2268,0.0045,30
0.75,0.15,0.9,3,5,-1.5157,0.2667,0.4733,-0.6134,0.0023,30
0.75,0.15,0.9,3,10,-1.5157,0.2667,0.4733,-1.2268,0.0045,30
0.75,0.2,0.9,3,5,-1.5157,0.2667,0.4733,-0.6134,0.0023,30
0.75,0.2,0.9,3,10,-1.5157,0.2667,0.4733,-1.2268,0.0045,30
0.78,0.1,0.9,3,5,-1.5157,0.2667,0.4733,-0.6134,0.0023,30
0.78,0.1,0.9,3,10,-1.5157,0.2667,0.4733,-1.2268,0.0045,30
0.78,0.15,0.9,3,5,-1.5157,0.2667,0.4733,-0.6134,0.0023,30
0.78,0.15,0.9,3,10,-1.5157,0.2667,0.4733,-1.2268,0.0045,30
0.78,0.2,0.9,3,5,-1.5157,0.2667,0.4733,-0.6134,0.0023,30
0.78,0.2,0.9,3,10,-1.5157,0.2667,0.4733,-1.2268,0.0045,30
0.8,0.1,0.9,3,5,-1.5157,0.2667,0.4733,-0.6134,0.0023,30
0.8,0.1,0.9,3,10,-1.5157,0.2667,0.4733,-1.2268,0.0045,30
0.8,0.15,0.9,3,5,-1.5157,0.2667,0.4733,-0.6134,0.0023,30
0.8,0.15,0.9,3,10,-1.5157,0.2667,0.4733,-1.2268,0.0045,30
0.8,0.2,0.9,3,5,-1.5157,0.2667,0.4733,-0.6134,0.0023,30
0.8,0.2,0.9,3,10,-1.5157,0.2667,0.4733,-1.2268,0.0045,30
0.65,0.1,0.85,3,5,-3.0189,0.2571,0.2647,-1.5445,0.0027,35
0.65,0.1,0.85,3,10,-3.0189,0.2571,0.2647,-3.0891,0.0053,35
0.65,0.15,0.85,3,5,-3.0189,0.2571,0.2647,-1.5445,0.0027,35
0.65,0.15,0.85,3,10,-3.0189,0.2571,0.2647,-3.0891,0.0053,35
0.65,0.2,0.85,3,5,-3.0189,0.2571,0.2647,-1.5445,0.0027,35
0.65,0.2,0.85,3,10,-3.0189,0.2571,0.2647,-3.0891,0.0053,35
0.7,0.1,0.85,3,5,-3.0189,0.2571,0.2647,-1.5445,0.0027,35
0.7,0.1,0.85,3,10,-3.0189,0.2571,0.2647,-3.0891,0.0053,35
0.7,0.15,0.85,3,5,-3.0189,0.2571,0.2647,-1.5445,0.0027,35
0.7,0.15,0.85,3,10,-3.0189,0.2571,0.2647,-3.0891,0.0053,35
0.7,0.2,0.85,3,5,-3.0189,0.2571,0.2647,-1.5445,0.0027,35
0.7,0.2,0.85,3,10,-3.0189,0.2571,0.2647,-3.0891,0.0053,35
0.75,0.1,0.85,3,5,-3.0189,0.2571,0.2647,-1.5445,0.0027,35
0.75,0.1,0.85,3,10,-3.0189,0.2571,0.2647,-3.0891,0.0053,35
0.75,0.15,0.85,3,5,-3.0189,0.2571,0.2647,-1.5445,0.0027,35
0.75,0.15,0.85,3,10,-3.0189,0.2571,0.2647,-3.0891,0.0053,35
0.75,0.2,0.85,3,5,-3.0189,0.2571,0.2647,-1.5445,0.0027,35
0.75,0.2,0.85,3,10,-3.0189,0.2571,0.2647,-3.0891,0.0053,35
0.78,0.1,0.85,3,5,-3.0189,0.2571,0.2647,-1.5445,0.0027,35
0.78,0.1,0.85,3,10,-3.0189,0.2571,0.2647,-3.0891,0.0053,35
0.78,0.15,0.85,3,5,-3.0189,0.2571,0.2647,-1.5445,0.0027,35
0.78,0.15,0.85,3,10,-3.0189,0.2571,0.2647,-3.0891,0.0053,35
0.78,0.2,0.85,3,5,-3.0189,0.2571,0.2647,-1.5445,0.0027,35
0.78,0.2,0.85,3,10,-3.0189,0.2571,0.2647,-3.0891,0.0053,35
0.8,0.1,0.85,3,5,-3.0189,0.2571,0.2647,-1.5445,0.0027,35
0.8,0.1,0.85,3,10,-3.0189,0.2571,0.2647,-3.0891,0.0053,35
0.8,0.15,0.85,3,5,-3.0189,0.2571,0.2647,-1.5445,0.0027,35
