ma_window,entry_zscore,exit_zscore,stop_loss_pct,timeout_minutes,position_size_pusd,total_trades,winners,losers,total_pnl,win_rate,profit_factor,sharpe_ratio,max_drawdown,avg_trade_pnl,best_trade,worst_trade
10,-1.5,0.5,0.15,45,5,2789,2492,297,9067.022247669775,0.8935102187163858,57.039856284767374,0.7849907356012125,0.006953342102000148,3.250993993427671,19.999999999999993,-4.166666666666667
10,-1.5,0.5,0.15,45,10,2789,2492,297,18134.04449533955,0.8935102187163858,57.039856284767374,0.7849907356012125,0.013547247208840697,6.501987986855342,39.999999999999986,-8.333333333333334
10,-1.5,0.5,0.15,60,5,2789,2492,297,9067.022247669775,0.8935102187163858,57.039856284767374,0.7849907356012125,0.006953342102000148,3.250993993427671,19.999999999999993,-4.166666666666667
10,-1.5,0.5,0.15,60,10,2789,2492,297,18134.04449533955,0.8935102187163858,57.039856284767374,0.7849907356012125,0.013547247208840697,6.501987986855342,39.999999999999986,-8.333333333333334
10,-1.5,0.5,0.1,45,5,2804,2491,313,9024.589166684886,0.8883737517831669,51.32770107546946,0.776799346539099,0.006953342102000148,3.218469745608019,19.999999999999993,-4.166666666666667
10,-1.5,0.5,0.1,45,10,2804,2491,313,18049.17833336977,0.8883737517831669,51.32770107546946,0.776799346539099,0.013547247208840697,6.436939491216038,39.999999999999986,-8.333333333333334
10,-1.5,0.5,0.1,60,5,2804,2491,313,9024.589166684886,0.8883737517831669,51.32770107546946,0.776799346539099,0.006953342102000148,3.218469745608019,19.999999999999993,-4.166666666666667
10,-1.5,0.5,0.1,60,10,2804,2491,313,18049.17833336977,0.8883737517831669,51.32770107546946,0.776799346539099,0.013547247208840697,6.436939491216038,39.999999999999986,-8.333333333333334
10,-1.5,0.5,0.08,45,5,2813,2484,329,8970.638998334718,0.8830430145751866,47.64577929543945,0.7696646322112907,0.006953342102000148,3.1889936005455803,19.999999999999993,-4.166666666666667
10,-1.5,0.5,0.08,45,10,2813,2484,329,17941.277996669436,0.8830430145751866,47.64577929543945,0.7696646322112907,0.013547247208840697,6.377987201091161,39.999999999999986,-8.333333333333334
10,-1.5,0.5,0.08,60,5,2813,2484,329,8970.638998334718,0.8830430145751866,47.64577929543945,0.7696646322112907,0.006953342102000148,3.1889936005455803,19.999999999999993,-4.166666666666667
10,-1.5,0.5,0.08,60,10,2813,2484,329,17941.277996669436,0.8830430145751866,47.64577929543945,0.7696646322112907,0.013547247208840697,6.377987201091161,39.999999999999986,-8.333333333333334
10,-1.5,0.0,0.15,45,5,3486,3027,459,9805.530651016208,0.8683304647160068,67.7937380607277,0.7440915983511557,0.0069768519760835136,2.8128315120528424,19.999999999999993,-3.5000000000000004
10,-1.5,0.0,0.15,45,10,3486,3027,459,19611.061302032416,0.8683304647160068,67.7937380607277,0.7440915983511557,0.013636775427102786,5.625663024105685,39.999999999999986,-7.000000000000001
10,-1.5,0.0,0.15,60,5,3486,3027,459,9805.530651016208,0.8683304647160068,67.7937380607277,0.7440915983511557,0.0069768519760835136,2.8128315120528424,19.999999999999993,-3.5000000000000004
10,-1.5,0.0,0.15,60,10,3486,3027,459,19611.061302032416,0.8683304647160068,67.7937380607277,0.7440915983511557,0.013636775427102786,5.625663024105685,39.999999999999986,-7.000000000000001
10,-1.5,0.0,0.1,45,5,3499,3025,474,9763.765931447202,0.8645327236353244,60.58282831956427,0.7377470500892881,0.0069768519760835136,2.79044467889317,19.999999999999993,-3.5000000000000004
10,-1.5,0.0,0.1,45,10,3499,3025,474,19527.531862894404,0.8645327236353244,60.58282831956427,0.7377470500892881,0.013636775427102786,5.58088935778634,39.999999999999986,-7.000000000000001
10,-1.5,0.0,0.1,60,5,3499,3025,474,9763.765931447202,0.8645327236353244,60.58282831956427,0.7377470500892881,0.0069768519760835136,2.79044467889317,19.999999999999993,-3.5000000000000004
10,-1.5,0.0,0.1,60,10,3499,3025,474,19527.531862894404,0.8645327236353244,60.58282831956427,0.7377470500892881,0.013636775427102786,5.58088935778634,39.999999999999986,-7.000000000000001
10,-1.5,0.0,0.08,45,5,3507,3018,489,9710.008355689626,0.8605645851154833,55.96011924297804,0.7322662388954795,0.0069768519760835136,2.7687506004247577,19.999999999999993,-3.5000000000000004
10,-1.5,0.0,0.08,45,10,3507,3018,489,19420.016711379252,0.8605645851154833,55.96011924297804,0.7322662388954795,0.013636775427102786,5.5375012008495155,39.999999999999986,-7.000000000000001
10,-1.5,0.0,0.08,60,5,3507,3018,489,9710.008355689626,0.8605645851154833,55.96011924297804,0.7322662388954795,0.0069768519760835136,2.7687506004247577,19.999999999999993,-3.5000000000000004
10,-1.5,0.0,0.08,60,10,3507,3018,489,19420.016711379252,0.8605645851154833,55.96011924297804,0.7322662388954795,0.013636775427102786,5.5375012008495155,39.999999999999986,-7.000000000000001
20,-2.0,0.5,0.15,45,5,831,720,111,2562.296675090181,0.8664259927797834,70.12424820451223,0.7280037529223965,0.005,3.0833895007102057,19.999999999999993,-3.5000000000000004
20,-2.0,0.5,0.15,45,10,831,720,111,5124.593350180362,0.8664259927797834,70.12424820451223,0.7280037529223965,0.01,6.166779001420411,39.999999999999986,-7.000000000000001
20,-2.0,0.5,0.15,60,5,831,720,111,2562.296675090181,0.8664259927797834,70.12424820451223,0.7280037529223965,0.005,3.0833895007102057,19.999999999999993,-3.5000000000000004
20,-2.0,0.5,0.15,60,10,831,720,111,5124.593350180362,0.8664259927797834,70.12424820451223,0.7280037529223965,0.01,6.166779001420411,39.999999999999986,-7.000000000000001
20,-1.5,0.5,0.15,45,5,1614,1420,194,5039.289370770804,0.8798017348203222,95.64257227875065,0.723225249007732,0.005,3.122236289201242,19.999999999999993,-3.5000000000000004
20,-1.5,0.5,0.15,45,10,1614,1420,194,10078.578741541609,0.8798017348203222,95.64257227875065,0.723225249007732,0.01,6.244472578402484,39.999999999999986,-7.000000000000001
20,-1.5,0.5,0.15,60,5,1614,1420,194,5039.289370770804,0.8798017348203222,95.64257227875065,0.723225249007732,0.005,3.122236289201242,19.999999999999993,-3.5000000000000004
20,-1.5,0.5,0.15,60,10,1614,1420,194,10078.578741541609,0.8798017348203222,95.64257227875065,0.723225249007732,0.01,6.244472578402484,39.999999999999986,-7.000000000000001
