threshold,stop_loss_pct,target_price,required_ticks,position_size_usdc,sharpe_ratio,win_rate,profit_factor,total_pnl,max_drawdown,total_trades
0.7,0.1,0.95,3,5,-6.8502,0.0083,0.0637,-5.9506,0.0089,121
0.7,0.1,0.95,3,10,-6.8502,0.0083,0.0637,-11.9012,0.0179,121
0.75,0.1,0.95,3,5,-6.8502,0.0083,0.0637,-5.9506,0.0089,121
0.75,0.1,0.95,3,10,-6.8502,0.0083,0.0637,-11.9012,0.0179,121
0.65,0.15,0.95,2,5,-7.2108,0.0068,0.0505,-6.8199,0.0104,146
0.65,0.15,0.95,2,10,-7.2108,0.0068,0.0505,-13.6398,0.0209,146
0.7,0.15,0.95,2,5,-7.2108,0.0068,0.0505,-6.8199,0.0104,146
0.7,0.15,0.95,2,10,-7.2108,0.0068,0.0505,-13.6398,0.0209,146
0.75,0.15,0.95,2,5,-7.2108,0.0068,0.0505,-6.8199,0.0104,146
0.75,0.15,0.95,2,10,-7.2108,0.0068,0.0505,-13.6398,0.0209,146
0.78,0.15,0.95,2,5,-7.2108,0.0068,0.0505,-6.8199,0.0104,146
0.78,0.15,0.95,2,10,-7.2108,0.0068,0.0505,-13.6398,0.0209,146
0.8,0.15,0.95,2,5,-7.2108,0.0068,0.0505,-6.8199,0.0104,146
0.8,0.15,0.95,2,10,-7.2108,0.0068,0.0505,-13.6398,0.0209,146
0.78,0.2,0.95,2,5,-7.9901,0.0069,0.0548,-5.976,0.0096,145
0.78,0.2,0.95,2,10,-7.9901,0.0069,0.0548,-11.9519,0.0191,145
0.8,0.2,0.95,2,5,-7.9901,0.0069,0.0548,-5.976,0.0096,145
0.8,0.2,0.95,2,10,-7.9901,0.0069,0.0548,-11.9519,0.0191,145
0.65,0.1,0.95,2,5,-8.1108,0.0068,0.0499,-6.9415,0.0106,147
0.65,0.1,0.95,2,10,-8.1108,0.0068,0.0499,-13.883,0.0212,147
0.7,0.1,0.95,2,5,-8.1108,0.0068,0.0499,-6.9415,0.0106,147
0.7,0.1,0.95,2,10,-8.1108,0.0068,0.0499,-13.883,0.0212,147
0.75,0.1,0.95,2,5,-8.1108,0.0068,0.0499,-6.9415,0.0106,147
0.75,0.1,0.95,2,10,-8.1108,0.0068,0.0499,-13.883,0.0212,147
0.78,0.1,0.95,3,5,-8.1229,0.0083,0.0705,-5.046,0.008,120
0.78,0.1,0.95,3,10,-8.1229,0.0083,0.0705,-10.0921,0.016,120
0.8,0.1,0.95,3,5,-8.1229,0.0083,0.0705,-5.046,0.008,120
0.8,0.1,0.95,3,10,-8.1229,0.0083,0.0705,-10.0921,0.016,120
0.65,0.2,0.9,3,5,-9.3585,0.0056,0.019,-9.7722,0.0142,179
0.65,0.2,0.9,3,10,-9.3585,0.0056,0.019,-19.5445,0.0284,179
0.7,0.2,0.9,3,5,-9.3585,0.0056,0.019,-9.7722,0.0142,179
0.7,0.2,0.9,3,10,-9.3585,0.0056,0.019,-19.5445,0.0284,179
0.75,0.2,0.9,3,5,-9.3585,0.0056,0.019,-9.7722,0.0142,179
0.75,0.2,0.9,3,10,-9.3585,0.0056,0.019,-19.5445,0.0284,179
0.78,0.2,0.9,3,5,-9.3585,0.0056,0.019,-9.7722,0.0142,179
0.78,0.2,0.9,3,10,-9.3585,0.0056,0.019,-19.5445,0.0284,179
0.8,0.2,0.9,3,5,-9.3585,0.0056,0.019,-9.7722,0.0142,179
0.8,0.2,0.9,3,10,-9.3585,0.0056,0.019,-19.5445,0.0284,179
0.78,0.1,0.95,2,5,-9.9631,0.0068,0.0545,-6.0174,0.0096,146
0.78,0.1,0.95,2,10,-9.9631,0.0068,0.0545,-12.0349,0.0193,146
0.8,0.1,0.95,2,5,-9.9631,0.0068,0.0545,-6.0174,0.0096,146
0.8,0.1,0.95,2,10,-9.9631,0.0068,0.0545,-12.0349,0.0193,146
0.65,0.1,0.9,3,5,-11.468,0.0056,0.0188,-9.9271,0.0144,180
0.65,0.1,0.9,3,10,-11.468,0.0056,0.0188,-19.8543,0.0288,180
0.7,0.1,0.9,3,5,-11.468,0.0056,0.0188,-9.9271,0.0144,180
0.7,0.1,0.9,3,10,-11.468,0.0056,0.0188,-19.8543,0.0288,180
0.75,0.1,0.9,3,5,-11.468,0.0056,0.0188,-9.9271,0.0144,180
0.75,0.1,0.9,3,10,-11.468,0.0056,0.0188,-19.8543,0.0288,180
0.78,0.1,0.9,3,5,-11.468,0.0056,0.0188,-9.9271,0.0144,180
0.78,0.1,0.9,3,10,-11.468,0.0056,0.0188,-19.8543,0.0288,180
0.8,0.1,0.9,3,5,-11.468,0.0056,0.0188,-9.9271,0.0144,180
0.8,0.1,0.9,3,10,-11.468,0.0056,0.0188,-19.8543,0.0288,180
0.65,0.2,0.9,2,5,-11.7843,0.0042,0.0195,-12.3234,0.0182,238
0.65,0.2,0.9,2,10,-11.7843,0.0042,0.0195,-24.6468,0.0364,238
0.7,0.2,0.9,2,5,-11.7843,0.0042,0.0195,-12.3234,0.0182,238
0.7,0.2,0.9,2,10,-11.7843,0.0042,0.0195,-24.6468,0.0364,238
0.75,0.2,0.9,2,5,-11.7843,0.0042,0.0195,-12.3234,0.0182,238
0.75,0.2,0.9,2,10,-11.7843,0.0042,0.0195,-24.6468,0.0364,238
0.78,0.2,0.9,2,5,-11.7843,0.0042,0.0195,-12.3234,0.0182,238
0.78,0.2,0.9,2,10,-11.7843,0.0042,0.0195,-24.6468,0.0364,238
0.8,0.2,0.9,2,5,-11.7843,0.0042,0.0195,-12.3234,0.0182,238
0.8,0.2,0.9,2,10,-11.7843,0.0042,0.0195,-24.6468,0.0364,238
0.65,0.15,0.9,3,5,-11.8365,0.0056,0.0187,-9.9805,0.0144,180
0.65,0.15,0.9,3,10,-11.8365,0.0056,0.0187,-19.9609,0.0289,180
0.7,0.15,0.9,3,5,-11.8365,0.0056,0.0187,-9.9805,0.0144,180
0.7,0.15,0.9,3,10,-11.8365,0.0056,0.0187,-19.9609,0.0289,180
0.75,0.15,0.9,3,5,-11.8365,0.0056,0.0187,-9.9805,0.0144,180
0.75,0.15,0.9,3,10,-11.8365,0.0056,0.0187,-19.9609,0.0289,180
0.65,0.15,0.85,3,5,-12.4533,0.0,0.0,-10.7688,0.0156,194
0.65,0.15,0.85,3,10,-12.4533,0.0,0.0,-21.5376,0.0311,194
0.65,0.2,0.85,3,5,-12.4533,0.0,0.0,-10.7688,0.0156,194
0.65,0.2,0.85,3,10,-12.4533,0.0,0.0,-21.5376,0.0311,194
0.7,0.15,0.85,3,5,-12.4533,0.0,0.0,-10.7688,0.0156,194
0.7,0.15,0.85,3,10,-12.4533,0.0,0.0,-21.5376,0.0311,194
0.7,0.2,0.85,3,5,-12.4533,0.0,0.0,-10.7688,0.0156,194
0.7,0.2,0.85,3,10,-12.4533,0.0,0.0,-21.5376,0.0311,194
0.75,0.15,0.85,3,5,-12.4533,0.0,0.0,-10.7688,0.0156,194
0.75,0.15,0.85,3,10,-12.4533,0.0,0.0,-21.5376,0.0311,194
0.75,0.2,0.85,3,5,-12.4533,0.0,0.0,-10.7688,0.0156,194
0.75,0.2,0.85,3,10,-12.4533,0.0,0.0,-21.5376,0.0311,194
0.78,0.15,0.85,3,5,-12.4533,0.0,0.0,-10.7688,0.0156,194
0.78,0.15,0.85,3,10,-12.4533,0.0,0.0,-21.5376,0.0311,194
0.78,0.2,0.85,3,5,-12.4533,0.0,0.0,-10.7688,0.0156,194
0.78,0.2,0.85,3,10,-12.4533,0.0,0.0,-21.5376,0.0311,194
0.8,0.15,0.85,3,5,-12.4533,0.0,0.0,-10.7688,0.0156,194
0.8,0.15,0.85,3,10,-12.4533,0.0,0.0,-21.5376,0.0311,194
0.8,0.2,0.85,3,5,-12.4533,0.0,0.0,-10.7688,0.0156,194
0.8,0.2,0.85,3,10,-12.4533,0.0,0.0,-21.5376,0.0311,194
0.65,0.15,0.9,2,5,-14.5402,0.0042,0.0192,-12.5546,0.0185,239
0.65,0.15,0.9,2,10,-14.5402,0.0042,0.0192,-25.1091,0.0369,239
0.7,0.15,0.9,2,5,-14.5402,0.0042,0.0192,-12.5546,0.0185,239
0.7,0.15,0.9,2,10,-14.5402,0.0042,0.0192,-25.1091,0.0369,239
0.75,0.15,0.9,2,5,-14.5402,0.0042,0.0192,-12.5546,0.0185,239
0.75,0.15,0.9,2,10,-14.5402,0.0042,0.0192,-25.1091,0.0369,239
0.78,0.15,0.9,3,5,-15.4054,0.0056,0.02,-9.0759,0.0135,179
0.78,0.15,0.9,3,10,-15.4054,0.0056,0.02,-18.1518,0.027,179
0.8,0.15,0.9,3,5,-15.4054,0.0056,0.02,-9.0759,0.0135,179
0.8,0.15,0.9,3,10,-15.4054,0.0056,0.02,-18.1518,0.027,179
0.65,0.15,0.85,2,5,-15.6782,0.0039,0.003,-13.4678,0.0199,258
0.65,0.15,0.85,2,10,-15.6782,0.0039,0.003,-26.9356,0.0397,258
0.65,0.2,0.85,2,5,-15.6782,0.0039,0.003,-13.4678,0.0199,258
0.65,0.2,0.85,2,10,-15.6782,0.0039,0.003,-26.9356,0.0397,258
0.7,0.15,0.85,2,5,-15.6782,0.0039,0.003,-13.4678,0.0199,258
0.7,0.15,0.85,2,10,-15.6782,0.0039,0.003,-26.9356,0.0397,258
0.7,0.2,0.85,2,5,-15.6782,0.0039,0.003,-13.4678,0.0199,258
0.7,0.2,0.85,2,10,-15.6782,0.0039,0.003,-26.9356,0.0397,258
0.75,0.15,0.85,2,5,-15.6782,0.0039,0.003,-13.4678,0.0199,258
0.75,0.15,0.85,2,10,-15.6782,0.0039,0.003,-26.9356,0.0397,258
0.75,0.2,0.85,2,5,-15.6782,0.0039,0.003,-13.4678,0.0199,258
0.75,0.2,0.85,2,10,-15.6782,0.0039,0.003,-26.9356,0.0397,258
0.78,0.15,0.85,2,5,-15.6782,0.0039,0.003,-13.4678,0.0199,258
0.78,0.15,0.85,2,10,-15.6782,0.0039,0.003,-26.9356,0.0397,258
0.78,0.2,0.85,2,5,-15.6782,0.0039,0.003,-13.4678,0.0199,258
0.78,0.2,0.85,2,10,-15.6782,0.0039,0.003,-26.9356,0.0397,258
0.8,0.15,0.85,2,5,-15.6782,0.0039,0.003,-13.4678,0.0199,258
0.8,0.15,0.85,2,10,-15.6782,0.0039,0.003,-26.9356,0.0397,258
0.8,0.2,0.85,2,5,-15.6782,0.0039,0.003,-13.4678,0.0199,258
0.8,0.2,0.85,2,10,-15.6782,0.0039,0.003,-26.9356,0.0397,258
0.65,0.1,0.85,3,5,-15.7889,0.0,0.0,-10.9191,0.0157,195
0.65,0.1,0.85,3,10,-15.7889,0.0,0.0,-21.8382,0.0315,195
0.7,0.1,0.85,3,5,-15.7889,0.0,0.0,-10.9191,0.0157,195
0.7,0.1,0.85,3,10,-15.7889,0.0,0.0,-21.8382,0.0315,195
0.75,0.1,0.85,3,5,-15.7889,0.0,0.0,-10.9191,0.0157,195
0.75,0.1,0.85,3,10,-15.7889,0.0,0.0,-21.8382,0.0315,195
0.65,0.1,0.9,2,5,-16.6071,0.0042,0.0191,-12.6644,0.0186,240
0.65,0.1,0.9,2,10,-16.6071,0.0042,0.0191,-25.3288,0.0372,240
0.7,0.1,0.9,2,5,-16.6071,0.0042,0.0191,-12.6644,0.0186,240
0.7,0.1,0.9,2,10,-16.6071,0.0042,0.0191,-25.3288,0.0372,240
0.78,0.15,0.9,2,5,-18.9807,0.0042,0.0202,-11.6271,0.0175,238
0.78,0.15,0.9,2,10,-18.9807,0.0042,0.0202,-23.2541,0.035,238
0.8,0.15,0.9,2,5,-18.9807,0.0042,0.0202,-11.6271,0.0175,238
0.8,0.15,0.9,2,10,-18.9807,0.0042,0.0202,-23.2541,0.035,238
0.65,0.1,0.85,2,5,-19.9538,0.0039,0.003,-13.5985,0.02,259
0.65,0.1,0.85,2,10,-19.9538,0.0039,0.003,-27.1971,0.04,259
0.7,0.1,0.85,2,5,-19.9538,0.0039,0.003,-13.5985,0.02,259
0.7,0.1,0.85,2,10,-19.9538,0.0039,0.003,-27.1971,0.04,259
0.75,0.1,0.85,2,5,-19.9538,0.0039,0.003,-13.5985,0.02,259
0.75,0.1,0.85,2,10,-19.9538,0.0039,0.003,-27.1971,0.04,259
0.75,0.1,0.9,2,5,-20.3746,0.0042,0.0199,-11.9102,0.0178,239
0.75,0.1,0.9,2,10,-20.3746,0.0042,0.0199,-23.8204,0.0357,239
0.78,0.1,0.9,2,5,-20.3746,0.0042,0.0199,-11.9102,0.0178,239
0.78,0.1,0.9,2,10,-20.3746,0.0042,0.0199,-23.8204,0.0357,239
0.8,0.1,0.9,2,5,-20.3746,0.0042,0.0199,-11.9102,0.0178,239
0.8,0.1,0.9,2,10,-20.3746,0.0042,0.0199,-23.8204,0.0357,239
0.78,0.1,0.85,3,5,-26.4189,0.0,0.0,-10.0375,0.0148,194
0.78,0.1,0.85,3,10,-26.4189,0.0,0.0,-20.075,0.0297,194
0.8,0.1,0.85,3,5,-26.4189,0.0,0.0,-10.0375,0.0148,194
0.8,0.1,0.85,3,10,-26.4189,0.0,0.0,-20.075,0.0297,194
0.78,0.1,0.85,2,5,-32.1598,0.0039,0.0031,-12.7363,0.0191,258
0.78,0.1,0.85,2,10,-32.1598,0.0039,0.0031,-25.4726,0.0382,258
0.8,0.1,0.85,2,5,-32.1598,0.0039,0.0031,-12.7363,0.0191,258
0.8,0.1,0.85,2,10,-32.1598,0.0039,0.0031,-25.4726,0.0382,258
