ma_window,entry_zscore,exit_zscore,stop_loss_pct,timeout_minutes,position_size_usdc,total_trades,winners,losers,total_pnl,win_rate,profit_factor,sharpe_ratio,max_drawdown,avg_trade_pnl,best_trade,worst_trade
10,-2.5,0.5,0.1,45,5,4,2,2,-0.11484420417763189,0.5,0.7979030390159882,-0.07684328978108375,0.005568254103770378,-0.02871105104440797,0.4518398268398259,-0.4521716978728828
10,-2.5,0.5,0.1,45,10,4,2,2,-0.22968840835526377,0.5,0.7979030390159882,-0.07684328978108375,0.01113649062456126,-0.05742210208881594,0.9036796536796518,-0.9043433957457656
10,-2.5,0.5,0.1,60,5,4,2,2,-0.11484420417763189,0.5,0.7979030390159882,-0.07684328978108375,0.005568254103770378,-0.02871105104440797,0.4518398268398259,-0.4521716978728828
10,-2.5,0.5,0.1,60,10,4,2,2,-0.22968840835526377,0.5,0.7979030390159882,-0.07684328978108375,0.01113649062456126,-0.05742210208881594,0.9036796536796518,-0.9043433957457656
10,-2.5,0.5,0.15,45,5,4,2,2,-0.11484420417763189,0.5,0.7979030390159882,-0.07684328978108375,0.005568254103770378,-0.02871105104440797,0.4518398268398259,-0.4521716978728828
10,-2.5,0.5,0.15,45,10,4,2,2,-0.22968840835526377,0.5,0.7979030390159882,-0.07684328978108375,0.01113649062456126,-0.05742210208881594,0.9036796536796518,-0.9043433957457656
10,-2.5,0.5,0.15,60,5,4,2,2,-0.11484420417763189,0.5,0.7979030390159882,-0.07684328978108375,0.005568254103770378,-0.02871105104440797,0.4518398268398259,-0.4521716978728828
10,-2.5,0.5,0.15,60,10,4,2,2,-0.22968840835526377,0.5,0.7979030390159882,-0.07684328978108375,0.01113649062456126,-0.05742210208881594,0.9036796536796518,-0.9043433957457656
10,-2.5,0.5,0.08,45,5,4,2,2,-0.12439712737212907,0.5,0.7847114540773878,-0.0824361057638194,0.0055778070118820385,-0.03109928184303227,0.4518398268398259,-0.46172462106738
10,-2.5,0.5,0.08,45,10,4,2,2,-0.24879425474425815,0.5,0.7847114540773878,-0.0824361057638194,0.011155596410619412,-0.06219856368606454,0.9036796536796518,-0.92344924213476
10,-2.5,0.5,0.08,60,5,4,2,2,-0.12439712737212907,0.5,0.7847114540773878,-0.0824361057638194,0.0055778070118820385,-0.03109928184303227,0.4518398268398259,-0.46172462106738
10,-2.5,0.5,0.08,60,10,4,2,2,-0.24879425474425815,0.5,0.7847114540773878,-0.0824361057638194,0.011155596410619412,-0.06219856368606454,0.9036796536796518,-0.92344924213476
20,-2.0,0.5,0.15,45,5,33,8,25,-2.2342973583990577,0.24242424242424243,0.46770339118261905,-0.17952168013670264,0.009087756756118438,-0.0677059805575472,1.5395021645021638,-0.9597460488990949
20,-2.0,0.5,0.15,45,10,33,8,25,-4.4685947167981155,0.24242424242424243,0.46770339118261905,-0.17952168013670264,0.01817551351223665,-0.1354119611150944,3.0790043290043276,-1.9194920977981897
