ma_window,entry_zscore,exit_zscore,stop_loss_pct,timeout_minutes,position_size_pusd,total_trades,winners,losers,total_pnl,win_rate,profit_factor,sharpe_ratio,max_drawdown,avg_trade_pnl,best_trade,worst_trade
30,-2.5,0.5,0.08,60,10,25,0,25,-28.503736243417354,0.0,0.0,-3.313219691097906,0.0378604613896166,-1.1401494497366942,-0.6432748538011701,-1.8518518518518516
20,-1.5,0.0,0.08,45,5,56,0,56,-33.557054816796104,0.0,0.0,-3.35779833711704,0.03823541738989513,-0.5992331217285018,-0.32163742690058506,-0.9259259259259258
20,-1.5,0.0,0.08,45,10,56,0,56,-67.11410963359221,0.0,0.0,-3.35779833711704,0.07647083477979164,-1.1984662434570037,-0.6432748538011701,-1.8518518518518516
20,-1.5,0.0,0.08,60,5,56,0,56,-33.557054816796104,0.0,0.0,-3.35779833711704,0.03823541738989513,-0.5992331217285018,-0.32163742690058506,-0.9259259259259258
20,-1.5,0.0,0.08,60,10,56,0,56,-67.11410963359221,0.0,0.0,-3.35779833711704,0.07647083477979164,-1.1984662434570037,-0.6432748538011701,-1.8518518518518516
30,-2.5,-0.5,0.08,45,5,28,0,28,-15.991961361801918,0.0,0.0,-3.3972966646254337,0.020670323934901147,-0.5711414772072113,-0.32163742690058506,-0.9259259259259258
30,-2.5,-0.5,0.08,45,10,28,0,28,-31.983922723603836,0.0,0.0,-3.3972966646254337,0.04134064786980298,-1.1422829544144226,-0.6432748538011701,-1.8518518518518516
30,-2.5,-0.5,0.08,60,5,28,0,28,-15.991961361801918,0.0,0.0,-3.3972966646254337,0.020670323934901147,-0.5711414772072113,-0.32163742690058506,-0.9259259259259258
30,-2.5,-0.5,0.08,60,10,28,0,28,-31.983922723603836,0.0,0.0,-3.3972966646254337,0.04134064786980298,-1.1422829544144226,-0.6432748538011701,-1.8518518518518516
30,-2.5,0.0,0.08,45,5,27,0,27,-15.598021967862524,0.0,0.0,-3.446434679081811,0.02027638454096177,-0.5777045173282416,-0.32163742690058506,-0.9259259259259258
30,-2.5,0.0,0.08,45,10,27,0,27,-31.196043935725047,0.0,0.0,-3.446434679081811,0.04055276908192423,-1.1554090346564831,-0.6432748538011701,-1.8518518518518516
30,-2.5,0.0,0.08,60,5,27,0,27,-15.598021967862524,0.0,0.0,-3.446434679081811,0.02027638454096177,-0.5777045173282416,-0.32163742690058506,-0.9259259259259258
30,-2.5,0.0,0.08,60,10,27,0,27,-31.196043935725047,0.0,0.0,-3.446434679081811,0.04055276908192423,-1.1554090346564831,-0.6432748538011701,-1.8518518518518516
30,-2.0,0.5,0.08,45,5,32,0,32,-19.24980604973641,0.0,0.0,-3.451198130639922,0.023928168622835755,-0.6015564390542628,-0.32163742690058506,-0.9259259259259258
30,-2.0,0.5,0.08,45,10,32,0,32,-38.49961209947282,0.0,0.0,-3.451198130639922,0.04785633724567197,-1.2031128781085256,-0.6432748538011701,-1.8518518518518516
30,-2.0,0.5,0.08,60,5,32,0,32,-19.24980604973641,0.0,0.0,-3.451198130639922,0.023928168622835755,-0.6015564390542628,-0.32163742690058506,-0.9259259259259258
30,-2.0,0.5,0.08,60,10,32,0,32,-38.49961209947282,0.0,0.0,-3.451198130639922,0.04785633724567197,-1.2031128781085256,-0.6432748538011701,-1.8518518518518516
30,-2.0,-0.5,0.08,45,5,36,0,36,-21.43530548676656,0.0,0.0,-3.471155243245071,0.02611366805986586,-0.5954251524101822,-0.32163742690058506,-0.9259259259259258
30,-2.0,-0.5,0.08,45,10,36,0,36,-42.87061097353312,0.0,0.0,-3.471155243245071,0.052227336119732175,-1.1908503048203645,-0.6432748538011701,-1.8518518518518516
30,-2.0,-0.5,0.08,60,5,36,0,36,-21.43530548676656,0.0,0.0,-3.471155243245071,0.02611366805986586,-0.5954251524101822,-0.32163742690058506,-0.9259259259259258
30,-2.0,-0.5,0.08,60,10,36,0,36,-42.87061097353312,0.0,0.0,-3.471155243245071,0.052227336119732175,-1.1908503048203645,-0.6432748538011701,-1.8518518518518516
30,-2.0,0.0,0.08,45,5,34,0,34,-20.619679345839213,0.0,0.0,-3.5651234787690425,0.025298041918938564,-0.606461157230565,-0.32163742690058506,-0.9259259259259258
30,-2.0,0.0,0.08,45,10,34,0,34,-41.239358691678426,0.0,0.0,-3.5651234787690425,0.05059608383787759,-1.21292231446113,-0.6432748538011701,-1.8518518518518516
30,-2.0,0.0,0.08,60,5,34,0,34,-20.619679345839213,0.0,0.0,-3.5651234787690425,0.025298041918938564,-0.606461157230565,-0.32163742690058506,-0.9259259259259258
30,-2.0,0.0,0.08,60,10,34,0,34,-41.239358691678426,0.0,0.0,-3.5651234787690425,0.05059608383787759,-1.21292231446113,-0.6432748538011701,-1.8518518518518516
20,-2.0,-0.5,0.08,45,5,43,0,43,-24.653888508220007,0.0,0.0,-3.705993781229798,0.029332251081319215,-0.5733462443772095,-0.32163742690058506,-0.9259259259259258
20,-2.0,-0.5,0.08,45,10,43,0,43,-49.30777701644001,0.0,0.0,-3.705993781229798,0.05866450216263911,-1.146692488754419,-0.6432748538011701,-1.8518518518518516
20,-2.0,-0.5,0.08,60,5,43,0,43,-24.653888508220007,0.0,0.0,-3.705993781229798,0.029332251081319215,-0.5733462443772095,-0.32163742690058506,-0.9259259259259258
20,-2.0,-0.5,0.08,60,10,43,0,43,-49.30777701644001,0.0,0.0,-3.705993781229798,0.05866450216263911,-1.146692488754419,-0.6432748538011701,-1.8518518518518516
20,-2.5,-0.5,0.08,45,5,33,0,33,-18.128026153228493,0.0,0.0,-3.7225283947865497,0.02280638872632767,-0.5493341258554089,-0.32163742690058506,-0.9259259259259258
20,-2.5,-0.5,0.08,45,10,33,0,33,-36.256052306456986,0.0,0.0,-3.7225283947865497,0.045612777452656135,-1.0986682517108177,-0.6432748538011701,-1.8518518518518516
20,-2.5,-0.5,0.08,60,5,33,0,33,-18.128026153228493,0.0,0.0,-3.7225283947865497,0.02280638872632767,-0.5493341258554089,-0.32163742690058506,-0.9259259259259258
20,-2.5,-0.5,0.08,60,10,33,0,33,-36.256052306456986,0.0,0.0,-3.7225283947865497,0.045612777452656135,-1.0986682517108177,-0.6432748538011701,-1.8518518518518516
20,-2.5,0.5,0.08,45,5,28,0,28,-15.572306772207904,0.0,0.0,-3.7308881812168653,0.020250669345307188,-0.5561538132931394,-0.32163742690058506,-0.9259259259259258
20,-2.5,0.5,0.08,45,10,28,0,28,-31.144613544415808,0.0,0.0,-3.7308881812168653,0.040501338690614945,-1.1123076265862788,-0.6432748538011701,-1.8518518518518516
20,-2.5,0.5,0.08,60,5,28,0,28,-15.572306772207904,0.0,0.0,-3.7308881812168653,0.020250669345307188,-0.5561538132931394,-0.32163742690058506,-0.9259259259259258
20,-2.5,0.5,0.08,60,10,28,0,28,-31.144613544415808,0.0,0.0,-3.7308881812168653,0.040501338690614945,-1.1123076265862788,-0.6432748538011701,-1.8518518518518516
20,-2.0,0.5,0.08,45,5,38,0,38,-22.098169127199416,0.0,0.0,-3.7389313241082442,0.02677653170029873,-0.5815307665052478,-0.32163742690058506,-0.9259259259259258
20,-2.0,0.5,0.08,45,10,38,0,38,-44.19633825439883,0.0,0.0,-3.7389313241082442,0.05355306340059792,-1.1630615330104956,-0.6432748538011701,-1.8518518518518516
20,-2.0,0.5,0.08,60,5,38,0,38,-22.098169127199416,0.0,0.0,-3.7389313241082442,0.02677653170029873,-0.5815307665052478,-0.32163742690058506,-0.9259259259259258
20,-2.0,0.5,0.08,60,10,38,0,38,-44.19633825439883,0.0,0.0,-3.7389313241082442,0.05355306340059792,-1.1630615330104956,-0.6432748538011701,-1.8518518518518516
30,-1.5,-0.5,0.1,45,5,47,0,47,-25.752350688849027,0.0,0.0,-3.809189545889225,0.030430713261947857,-0.5479223550818942,-0.32163742690058506,-0.925925925925926
30,-1.5,-0.5,0.1,45,10,47,0,47,-51.504701377698055,0.0,0.0,-3.809189545889225,0.06086142652389753,-1.0958447101637885,-0.6432748538011701,-1.851851851851852
30,-1.5,-0.5,0.1,60,5,47,0,47,-25.752350688849027,0.0,0.0,-3.809189545889225,0.030430713261947857,-0.5479223550818942,-0.32163742690058506,-0.925925925925926
30,-1.5,-0.5,0.1,60,10,47,0,47,-51.504701377698055,0.0,0.0,-3.809189545889225,0.06086142652389753,-1.0958447101637885,-0.6432748538011701,-1.851851851851852
30,-1.5,-0.5,0.15,45,5,47,0,47,-25.752350688849027,0.0,0.0,-3.809189545889225,0.030430713261947857,-0.5479223550818942,-0.32163742690058506,-0.925925925925926
30,-1.5,-0.5,0.15,45,10,47,0,47,-51.504701377698055,0.0,0.0,-3.809189545889225,0.06086142652389753,-1.0958447101637885,-0.6432748538011701,-1.851851851851852
30,-1.5,-0.5,0.15,60,5,47,0,47,-25.752350688849027,0.0,0.0,-3.809189545889225,0.030430713261947857,-0.5479223550818942,-0.32163742690058506,-0.925925925925926
30,-1.5,-0.5,0.15,60,10,47,0,47,-51.504701377698055,0.0,0.0,-3.809189545889225,0.06086142652389753,-1.0958447101637885,-0.6432748538011701,-1.851851851851852
20,-2.0,0.0,0.08,45,5,40,0,40,-23.444322973353266,0.0,0.0,-3.8341126094878697,0.028122685546452544,-0.5861080743338316,-0.32163742690058506,-0.9259259259259258
20,-2.0,0.0,0.08,45,10,40,0,40,-46.88864594670653,0.0,0.0,-3.8341126094878697,0.05624537109290577,-1.1722161486676632,-0.6432748538011701,-1.8518518518518516
20,-2.0,0.0,0.08,60,5,40,0,40,-23.444322973353266,0.0,0.0,-3.8341126094878697,0.028122685546452544,-0.5861080743338316,-0.32163742690058506,-0.9259259259259258
20,-2.0,0.0,0.08,60,10,40,0,40,-46.88864594670653,0.0,0.0,-3.8341126094878697,0.05624537109290577,-1.1722161486676632,-0.6432748538011701,-1.8518518518518516
20,-2.5,0.0,0.08,45,5,30,0,30,-16.918460618361753,0.0,0.0,-3.838821281194607,0.021596823191460997,-0.563948687278725,-0.32163742690058506,-0.9259259259259258
20,-2.5,0.0,0.08,45,10,30,0,30,-33.836921236723505,0.0,0.0,-3.838821281194607,0.043193646382922564,-1.12789737455745,-0.6432748538011701,-1.8518518518518516
20,-2.5,0.0,0.08,60,5,30,0,30,-16.918460618361753,0.0,0.0,-3.838821281194607,0.021596823191460997,-0.563948687278725,-0.32163742690058506,-0.9259259259259258
20,-2.5,0.0,0.08,60,10,30,0,30,-33.836921236723505,0.0,0.0,-3.838821281194607,0.043193646382922564,-1.12789737455745,-0.6432748538011701,-1.8518518518518516
20,-1.5,-0.5,0.1,45,5,51,0,51,-27.723176153445934,0.0,0.0,-3.8859449691913297,0.032401538726544686,-0.5435916892832536,-0.32163742690058506,-0.9202453987730054
20,-1.5,-0.5,0.1,45,10,51,0,51,-55.44635230689187,0.0,0.0,-3.8859449691913297,0.06480307745309141,-1.0871833785665073,-0.6432748538011701,-1.8404907975460107
20,-1.5,-0.5,0.1,60,5,51,0,51,-27.723176153445934,0.0,0.0,-3.8859449691913297,0.032401538726544686,-0.5435916892832536,-0.32163742690058506,-0.9202453987730054
20,-1.5,-0.5,0.1,60,10,51,0,51,-55.44635230689187,0.0,0.0,-3.8859449691913297,0.06480307745309141,-1.0871833785665073,-0.6432748538011701,-1.8404907975460107
20,-1.5,-0.5,0.15,45,5,51,0,51,-27.723176153445934,0.0,0.0,-3.8859449691913297,0.032401538726544686,-0.5435916892832536,-0.32163742690058506,-0.9202453987730054
20,-1.5,-0.5,0.15,45,10,51,0,51,-55.44635230689187,0.0,0.0,-3.8859449691913297,0.06480307745309141,-1.0871833785665073,-0.6432748538011701,-1.8404907975460107
20,-1.5,-0.5,0.15,60,5,51,0,51,-27.723176153445934,0.0,0.0,-3.8859449691913297,0.032401538726544686,-0.5435916892832536,-0.32163742690058506,-0.9202453987730054
20,-1.5,-0.5,0.15,60,10,51,0,51,-55.44635230689187,0.0,0.0,-3.8859449691913297,0.06480307745309141,-1.0871833785665073,-0.6432748538011701,-1.8404907975460107
30,-2.5,0.5,0.1,45,5,23,0,23,-12.318049056742073,0.0,0.0,-3.906089953274335,0.016996411629841193,-0.5355673502931336,-0.32163742690058506,-0.9202453987730054
30,-2.5,0.5,0.1,45,10,23,0,23,-24.636098113484145,0.0,0.0,-3.906089953274335,0.033992823259683294,-1.0711347005862673,-0.6432748538011701,-1.8404907975460107
30,-2.5,0.5,0.1,60,5,23,0,23,-12.318049056742073,0.0,0.0,-3.906089953274335,0.016996411629841193,-0.5355673502931336,-0.32163742690058506,-0.9202453987730054
30,-2.5,0.5,0.1,60,10,23,0,23,-24.636098113484145,0.0,0.0,-3.906089953274335,0.033992823259683294,-1.0711347005862673,-0.6432748538011701,-1.8404907975460107
30,-2.5,0.5,0.15,45,5,23,0,23,-12.318049056742073,0.0,0.0,-3.906089953274335,0.016996411629841193,-0.5355673502931336,-0.32163742690058506,-0.9202453987730054
30,-2.5,0.5,0.15,45,10,23,0,23,-24.636098113484145,0.0,0.0,-3.906089953274335,0.033992823259683294,-1.0711347005862673,-0.6432748538011701,-1.8404907975460107
30,-2.5,0.5,0.15,60,5,23,0,23,-12.318049056742073,0.0,0.0,-3.906089953274335,0.016996411629841193,-0.5355673502931336,-0.32163742690058506,-0.9202453987730054
30,-2.5,0.5,0.15,60,10,23,0,23,-24.636098113484145,0.0,0.0,-3.906089953274335,0.033992823259683294,-1.0711347005862673,-0.6432748538011701,-1.8404907975460107
30,-2.0,-0.5,0.1,45,5,33,0,33,-18.57556049587403,0.0,0.0,-3.934097019908961,0.023253923068973108,-0.5628957726022433,-0.32163742690058506,-0.9202453987730054
30,-2.0,-0.5,0.1,45,10,33,0,33,-37.15112099174806,0.0,0.0,-3.934097019908961,0.046507846137947124,-1.1257915452044867,-0.6432748538011701,-1.8404907975460107
30,-2.0,-0.5,0.1,60,5,33,0,33,-18.57556049587403,0.0,0.0,-3.934097019908961,0.023253923068973108,-0.5628957726022433,-0.32163742690058506,-0.9202453987730054
30,-2.0,-0.5,0.1,60,10,33,0,33,-37.15112099174806,0.0,0.0,-3.934097019908961,0.046507846137947124,-1.1257915452044867,-0.6432748538011701,-1.8404907975460107
30,-2.0,-0.5,0.15,45,5,33,0,33,-18.57556049587403,0.0,0.0,-3.934097019908961,0.023253923068973108,-0.5628957726022433,-0.32163742690058506,-0.9202453987730054
30,-2.0,-0.5,0.15,45,10,33,0,33,-37.15112099174806,0.0,0.0,-3.934097019908961,0.046507846137947124,-1.1257915452044867,-0.6432748538011701,-1.8404907975460107
30,-2.0,-0.5,0.15,60,5,33,0,33,-18.57556049587403,0.0,0.0,-3.934097019908961,0.023253923068973108,-0.5628957726022433,-0.32163742690058506,-0.9202453987730054
30,-2.0,-0.5,0.15,60,10,33,0,33,-37.15112099174806,0.0,0.0,-3.934097019908961,0.046507846137947124,-1.1257915452044867,-0.6432748538011701,-1.8404907975460107
30,-2.0,0.5,0.1,45,5,29,0,29,-16.39006105884388,0.0,0.0,-3.9381651858765307,0.021068423631943004,-0.5651745192704787,-0.32163742690058506,-0.9202453987730054
30,-2.0,0.5,0.1,45,10,29,0,29,-32.78012211768776,0.0,0.0,-3.9381651858765307,0.042136847263886695,-1.1303490385409574,-0.6432748538011701,-1.8404907975460107
30,-2.0,0.5,0.1,60,5,29,0,29,-16.39006105884388,0.0,0.0,-3.9381651858765307,0.021068423631943004,-0.5651745192704787,-0.32163742690058506,-0.9202453987730054
30,-2.0,0.5,0.1,60,10,29,0,29,-32.78012211768776,0.0,0.0,-3.9381651858765307,0.042136847263886695,-1.1303490385409574,-0.6432748538011701,-1.8404907975460107
30,-2.0,0.5,0.15,45,5,29,0,29,-16.39006105884388,0.0,0.0,-3.9381651858765307,0.021068423631943004,-0.5651745192704787,-0.32163742690058506,-0.9202453987730054
30,-2.0,0.5,0.15,45,10,29,0,29,-32.78012211768776,0.0,0.0,-3.9381651858765307,0.042136847263886695,-1.1303490385409574,-0.6432748538011701,-1.8404907975460107
30,-2.0,0.5,0.15,60,5,29,0,29,-16.39006105884388,0.0,0.0,-3.9381651858765307,0.021068423631943004,-0.5651745192704787,-0.32163742690058506,-0.9202453987730054
30,-2.0,0.5,0.15,60,10,29,0,29,-32.78012211768776,0.0,0.0,-3.9381651858765307,0.042136847263886695,-1.1303490385409574,-0.6432748538011701,-1.8404907975460107
30,-2.5,-0.5,0.1,45,5,26,0,26,-14.058142296835314,0.0,0.0,-3.9386040689900934,0.01873650486993438,-0.5406977806475121,-0.32163742690058506,-0.9202453987730054
30,-2.5,-0.5,0.1,45,10,26,0,26,-28.116284593670628,0.0,0.0,-3.9386040689900934,0.037473009739869896,-1.0813955612950241,-0.6432748538011701,-1.8404907975460107
30,-2.5,-0.5,0.1,60,5,26,0,26,-14.058142296835314,0.0,0.0,-3.9386040689900934,0.01873650486993438,-0.5406977806475121,-0.32163742690058506,-0.9202453987730054
30,-2.5,-0.5,0.1,60,10,26,0,26,-28.116284593670628,0.0,0.0,-3.9386040689900934,0.037473009739869896,-1.0813955612950241,-0.6432748538011701,-1.8404907975460107
30,-2.5,-0.5,0.15,45,5,26,0,26,-14.058142296835314,0.0,0.0,-3.9386040689900934,0.01873650486993438,-0.5406977806475121,-0.32163742690058506,-0.9202453987730054
30,-2.5,-0.5,0.15,45,10,26,0,26,-28.116284593670628,0.0,0.0,-3.9386040689900934,0.037473009739869896,-1.0813955612950241,-0.6432748538011701,-1.8404907975460107
30,-2.5,-0.5,0.15,60,5,26,0,26,-14.058142296835314,0.0,0.0,-3.9386040689900934,0.01873650486993438,-0.5406977806475121,-0.32163742690058506,-0.9202453987730054
30,-2.5,-0.5,0.15,60,10,26,0,26,-28.116284593670628,0.0,0.0,-3.9386040689900934,0.037473009739869896,-1.0813955612950241,-0.6432748538011701,-1.8404907975460107
30,-2.5,0.0,0.1,45,5,25,0,25,-13.66420290289592,0.0,0.0,-3.9970967639814248,0.018342565475995002,-0.5465681161158368,-0.32163742690058506,-0.9202453987730054
30,-2.5,0.0,0.1,45,10,25,0,25,-27.32840580579184,0.0,0.0,-3.9970967639814248,0.03668513095199114,-1.0931362322316736,-0.6432748538011701,-1.8404907975460107
30,-2.5,0.0,0.1,60,5,25,0,25,-13.66420290289592,0.0,0.0,-3.9970967639814248,0.018342565475995002,-0.5465681161158368,-0.32163742690058506,-0.9202453987730054
30,-2.5,0.0,0.1,60,10,25,0,25,-27.32840580579184,0.0,0.0,-3.9970967639814248,0.03668513095199114,-1.0931362322316736,-0.6432748538011701,-1.8404907975460107
30,-2.5,0.0,0.15,45,5,25,0,25,-13.66420290289592,0.0,0.0,-3.9970967639814248,0.018342565475995002,-0.5465681161158368,-0.32163742690058506,-0.9202453987730054
30,-2.5,0.0,0.15,45,10,25,0,25,-27.32840580579184,0.0,0.0,-3.9970967639814248,0.03668513095199114,-1.0931362322316736,-0.6432748538011701,-1.8404907975460107
30,-2.5,0.0,0.15,60,5,25,0,25,-13.66420290289592,0.0,0.0,-3.9970967639814248,0.018342565475995002,-0.5465681161158368,-0.32163742690058506,-0.9202453987730054
30,-2.5,0.0,0.15,60,10,25,0,25,-27.32840580579184,0.0,0.0,-3.9970967639814248,0.03668513095199114,-1.0931362322316736,-0.6432748538011701,-1.8404907975460107
30,-2.0,0.0,0.1,45,5,31,0,31,-17.759934354946683,0.0,0.0,-4.039182095886072,0.022438296928045817,-0.5729011082240866,-0.32163742690058506,-0.9202453987730054
30,-2.0,0.0,0.1,45,10,31,0,31,-35.519868709893366,0.0,0.0,-4.039182095886072,0.044876593856092314,-1.1458022164481731,-0.6432748538011701,-1.8404907975460107
30,-2.0,0.0,0.1,60,5,31,0,31,-17.759934354946683,0.0,0.0,-4.039182095886072,0.022438296928045817,-0.5729011082240866,-0.32163742690058506,-0.9202453987730054
30,-2.0,0.0,0.1,60,10,31,0,31,-35.519868709893366,0.0,0.0,-4.039182095886072,0.044876593856092314,-1.1458022164481731,-0.6432748538011701,-1.8404907975460107
30,-2.0,0.0,0.15,45,5,31,0,31,-17.759934354946683,0.0,0.0,-4.039182095886072,0.022438296928045817,-0.5729011082240866,-0.32163742690058506,-0.9202453987730054
30,-2.0,0.0,0.15,45,10,31,0,31,-35.519868709893366,0.0,0.0,-4.039182095886072,0.044876593856092314,-1.1458022164481731,-0.6432748538011701,-1.8404907975460107
30,-2.0,0.0,0.15,60,5,31,0,31,-17.759934354946683,0.0,0.0,-4.039182095886072,0.022438296928045817,-0.5729011082240866,-0.32163742690058506,-0.9202453987730054
30,-2.0,0.0,0.15,60,10,31,0,31,-35.519868709893366,0.0,0.0,-4.039182095886072,0.044876593856092314,-1.1458022164481731,-0.6432748538011701,-1.8404907975460107
10,-2.0,0.0,0.08,45,5,47,0,47,-27.583556837857387,0.0,0.0,-4.070391565862661,0.03226191941095658,-0.5868841880395189,-0.32163742690058506,-0.9259259259259258
10,-2.0,0.0,0.08,45,10,47,0,47,-55.16711367571477,0.0,0.0,-4.070391565862661,0.06452383882191373,-1.1737683760790378,-0.6432748538011701,-1.8518518518518516
10,-2.0,0.0,0.08,60,5,47,0,47,-27.583556837857387,0.0,0.0,-4.070391565862661,0.03226191941095658,-0.5868841880395189,-0.32163742690058506,-0.9259259259259258
10,-2.0,0.0,0.08,60,10,47,0,47,-55.16711367571477,0.0,0.0,-4.070391565862661,0.06452383882191373,-1.1737683760790378,-0.6432748538011701,-1.8518518518518516
10,-2.0,0.5,0.08,45,5,47,0,47,-27.55608431038486,0.0,0.0,-4.0764784184275,0.032234446883483994,-0.5862996661784013,-0.32163742690058506,-0.9259259259259258
10,-2.0,0.5,0.08,45,10,47,0,47,-55.11216862076972,0.0,0.0,-4.0764784184275,0.06446889376696856,-1.1725993323568027,-0.6432748538011701,-1.8518518518518516
10,-2.0,0.5,0.08,60,5,47,0,47,-27.55608431038486,0.0,0.0,-4.0764784184275,0.032234446883483994,-0.5862996661784013,-0.32163742690058506,-0.9259259259259258
10,-2.0,0.5,0.08,60,10,47,0,47,-55.11216862076972,0.0,0.0,-4.0764784184275,0.06446889376696856,-1.1725993323568027,-0.6432748538011701,-1.8518518518518516
10,-1.5,0.5,0.08,45,5,56,0,56,-32.976790876881594,0.0,0.0,-4.080415639587154,0.03765515344998062,-0.5888712656585999,-0.32163742690058506,-0.9259259259259258
10,-1.5,0.5,0.08,45,10,56,0,56,-65.95358175376319,0.0,0.0,-4.080415639587154,0.07531030689996238,-1.1777425313171999,-0.6432748538011701,-1.8518518518518516
10,-1.5,0.5,0.08,60,5,56,0,56,-32.976790876881594,0.0,0.0,-4.080415639587154,0.03765515344998062,-0.5888712656585999,-0.32163742690058506,-0.9259259259259258
10,-1.5,0.5,0.08,60,10,56,0,56,-65.95358175376319,0.0,0.0,-4.080415639587154,0.07531030689996238,-1.1777425313171999,-0.6432748538011701,-1.8518518518518516
30,-1.5,0.5,0.1,45,5,42,0,42,-22.615741655515006,0.0,0.0,-4.092440518605301,0.027294104228613832,-0.538470039417024,-0.32163742690058506,-0.8950617283950609
30,-1.5,0.5,0.1,45,10,42,0,42,-45.23148331103001,0.0,0.0,-4.092440518605301,0.05458820845722948,-1.076940078834048,-0.6432748538011701,-1.7901234567901219
30,-1.5,0.5,0.1,60,5,42,0,42,-22.615741655515006,0.0,0.0,-4.092440518605301,0.027294104228613832,-0.538470039417024,-0.32163742690058506,-0.8950617283950609
30,-1.5,0.5,0.1,60,10,42,0,42,-45.23148331103001,0.0,0.0,-4.092440518605301,0.05458820845722948,-1.076940078834048,-0.6432748538011701,-1.7901234567901219
