threshold,stop_loss_pct,target_price,sharpe_ratio,win_rate,profit_factor,total_pnl,max_drawdown,total_trades
0.8,0.1,0.85,-3.0898,0.0833,0.0602,-2.3307,0.0026,12
0.8,0.1,0.85,-3.0898,0.0833,0.0602,-4.6614,0.0052,12
0.78,0.1,0.85,-3.2679,0.0909,0.0578,-2.4187,0.0027,11
0.78,0.1,0.85,-3.2679,0.0909,0.0578,-4.8373,0.0054,11
0.78,0.1,0.9,-4.2676,0.0,0.0,-1.3074,0.0014,3
0.78,0.1,0.9,-4.2676,0.0,0.0,-2.6147,0.0028,3
0.78,0.1,0.95,-4.2676,0.0,0.0,-1.3074,0.0014,3
0.78,0.1,0.95,-4.2676,0.0,0.0,-2.6147,0.0028,3
0.78,0.15,0.9,-4.7254,0.0,0.0,-1.9155,0.002,3
0.78,0.15,0.9,-4.7254,0.0,0.0,-3.8309,0.004,3
0.78,0.15,0.95,-4.7254,0.0,0.0,-1.9155,0.002,3
0.78,0.15,0.95,-4.7254,0.0,0.0,-3.8309,0.004,3
0.75,0.1,0.9,-4.8423,0.0,0.0,-1.9151,0.002,4
0.75,0.1,0.9,-4.8423,0.0,0.0,-3.8302,0.004,4
0.75,0.1,0.95,-4.8423,0.0,0.0,-1.9151,0.002,4
0.75,0.1,0.95,-4.8423,0.0,0.0,-3.8302,0.004,4
0.8,0.15,0.9,-5.3422,0.0,0.0,-1.2916,0.0013,2
0.8,0.15,0.9,-5.3422,0.0,0.0,-2.5831,0.0027,2
0.8,0.15,0.95,-5.3422,0.0,0.0,-1.2916,0.0013,2
0.8,0.15,0.95,-5.3422,0.0,0.0,-2.5831,0.0027,2
0.75,0.1,0.9,-5.6841,0.0,0.0,-2.4304,0.0025,5
0.75,0.1,0.9,-5.6841,0.0,0.0,-4.8607,0.0051,5
0.75,0.1,0.95,-5.6841,0.0,0.0,-2.4304,0.0025,5
0.75,0.1,0.95,-5.6841,0.0,0.0,-4.8607,0.0051,5
0.8,0.15,0.9,-6.7465,0.0,0.0,-2.0227,0.0021,3
0.8,0.15,0.9,-6.7465,0.0,0.0,-4.0454,0.0042,3
0.8,0.15,0.95,-6.7465,0.0,0.0,-2.0227,0.0021,3
0.8,0.15,0.95,-6.7465,0.0,0.0,-4.0454,0.0042,3
0.78,0.1,0.9,-9.2067,0.0,0.0,-1.9416,0.002,4
0.78,0.1,0.9,-9.2067,0.0,0.0,-3.8832,0.0041,4
0.78,0.1,0.95,-9.2067,0.0,0.0,-1.9416,0.002,4
0.78,0.1,0.95,-9.2067,0.0,0.0,-3.8832,0.0041,4
0.8,0.1,0.9,-12.6032,0.0,0.0,-1.6517,0.0017,3
0.8,0.1,0.9,-12.6032,0.0,0.0,-3.3035,0.0034,3
0.8,0.1,0.95,-12.6032,0.0,0.0,-1.6517,0.0017,3
0.8,0.1,0.95,-12.6032,0.0,0.0,-3.3035,0.0034,3
0.8,0.1,0.9,-13.5166,0.0,0.0,-2.1769,0.0023,4
0.8,0.1,0.9,-13.5166,0.0,0.0,-4.3538,0.0045,4
0.8,0.1,0.95,-13.5166,0.0,0.0,-2.1769,0.0023,4
0.8,0.1,0.95,-13.5166,0.0,0.0,-4.3538,0.0045,4
