threshold,stop_loss_pct,target_price,required_ticks,position_size_usdc,sharpe_ratio,win_rate,profit_factor,total_pnl,max_drawdown,total_trades
0.75,0.2,0.95,3,5,-3.0008,0.0,0.0,-3.3231,0.0042,35
0.75,0.2,0.95,3,10,-3.0008,0.0,0.0,-6.6462,0.0084,35
0.78,0.2,0.95,3,5,-3.0008,0.0,0.0,-3.3231,0.0042,35
0.78,0.2,0.95,3,10,-3.0008,0.0,0.0,-6.6462,0.0084,35
0.8,0.2,0.95,3,5,-3.0008,0.0,0.0,-3.3231,0.0042,35
0.8,0.2,0.95,3,10,-3.0008,0.0,0.0,-6.6462,0.0084,35
0.65,0.2,0.95,3,5,-3.3035,0.0,0.0,-5.4402,0.0063,37
0.65,0.2,0.95,3,10,-3.3035,0.0,0.0,-10.8804,0.0127,37
0.7,0.2,0.95,3,5,-3.3035,0.0,0.0,-5.4402,0.0063,37
0.7,0.2,0.95,3,10,-3.3035,0.0,0.0,-10.8804,0.0127,37
0.78,0.15,0.95,3,5,-3.3112,0.0,0.0,-2.9574,0.0038,35
0.78,0.15,0.95,3,10,-3.3112,0.0,0.0,-5.9147,0.0076,35
0.8,0.15,0.95,3,5,-3.3112,0.0,0.0,-2.9574,0.0038,35
0.8,0.15,0.95,3,10,-3.3112,0.0,0.0,-5.9147,0.0076,35
0.78,0.2,0.95,2,5,-3.3283,0.0,0.0,-3.5687,0.0046,43
0.78,0.2,0.95,2,10,-3.3283,0.0,0.0,-7.1374,0.0093,43
0.8,0.2,0.95,2,5,-3.3283,0.0,0.0,-3.5687,0.0046,43
0.8,0.2,0.95,2,10,-3.3283,0.0,0.0,-7.1374,0.0093,43
0.75,0.2,0.95,2,5,-3.3769,0.0,0.0,-4.628,0.0057,44
0.75,0.2,0.95,2,10,-3.3769,0.0,0.0,-9.2559,0.0114,44
0.65,0.2,0.95,2,5,-3.5066,0.0,0.0,-5.6971,0.0068,45
0.65,0.2,0.95,2,10,-3.5066,0.0,0.0,-11.3942,0.0136,45
0.7,0.2,0.95,2,5,-3.5066,0.0,0.0,-5.6971,0.0068,45
0.7,0.2,0.95,2,10,-3.5066,0.0,0.0,-11.3942,0.0136,45
0.7,0.15,0.95,3,5,-3.6039,0.0,0.0,-4.5697,0.0055,37
0.7,0.15,0.95,3,10,-3.6039,0.0,0.0,-9.1394,0.0109,37
0.75,0.15,0.95,3,5,-3.6039,0.0,0.0,-4.5697,0.0055,37
0.75,0.15,0.95,3,10,-3.6039,0.0,0.0,-9.1394,0.0109,37
0.8,0.15,0.95,2,5,-3.6632,0.0,0.0,-3.2373,0.0043,43
0.8,0.15,0.95,2,10,-3.6632,0.0,0.0,-6.4746,0.0086,43
0.78,0.1,0.95,3,5,-3.6807,0.0,0.0,-3.2625,0.0041,36
0.78,0.1,0.95,3,10,-3.6807,0.0,0.0,-6.525,0.0083,36
0.8,0.1,0.95,3,5,-3.6807,0.0,0.0,-3.2625,0.0041,36
0.8,0.1,0.95,3,10,-3.6807,0.0,0.0,-6.525,0.0083,36
0.78,0.15,0.95,2,5,-3.7243,0.0,0.0,-4.0436,0.0051,44
0.78,0.15,0.95,2,10,-3.7243,0.0,0.0,-8.0871,0.0102,44
0.65,0.15,0.95,3,5,-3.8002,0.0,0.0,-5.3595,0.0063,38
0.65,0.15,0.95,3,10,-3.8002,0.0,0.0,-10.719,0.0126,38
0.7,0.15,0.95,2,5,-3.8691,0.0,0.0,-4.8123,0.0059,45
0.7,0.15,0.95,2,10,-3.8691,0.0,0.0,-9.6246,0.0118,45
0.75,0.15,0.95,2,5,-3.8691,0.0,0.0,-4.8123,0.0059,45
0.75,0.15,0.95,2,10,-3.8691,0.0,0.0,-9.6246,0.0118,45
0.75,0.1,0.95,3,5,-3.895,0.0,0.0,-3.7937,0.0047,37
0.75,0.1,0.95,3,10,-3.895,0.0,0.0,-7.5874,0.0094,37
0.78,0.1,0.95,2,5,-4.0233,0.0,0.0,-3.5487,0.0046,44
0.78,0.1,0.95,2,10,-4.0233,0.0,0.0,-7.0975,0.0093,44
0.8,0.1,0.95,2,5,-4.0233,0.0,0.0,-3.5487,0.0046,44
0.8,0.1,0.95,2,10,-4.0233,0.0,0.0,-7.0975,0.0093,44
0.7,0.1,0.95,3,5,-4.09,0.0,0.0,-4.3891,0.0053,38
0.7,0.1,0.95,3,10,-4.09,0.0,0.0,-8.7783,0.0106,38
0.65,0.15,0.95,2,5,-4.1696,0.0,0.0,-6.4885,0.0076,47
0.65,0.15,0.95,2,10,-4.1696,0.0,0.0,-12.9769,0.0153,47
0.75,0.1,0.95,2,5,-4.1881,0.0,0.0,-4.1147,0.0052,45
0.75,0.1,0.95,2,10,-4.1881,0.0,0.0,-8.2295,0.0104,45
0.7,0.1,0.95,2,5,-4.3578,0.0,0.0,-4.6955,0.0058,46
0.7,0.1,0.95,2,10,-4.3578,0.0,0.0,-9.391,0.0116,46
0.65,0.1,0.95,3,5,-4.4994,0.0,0.0,-5.5688,0.0065,40
0.65,0.1,0.95,3,10,-4.4994,0.0,0.0,-11.1375,0.0131,40
0.65,0.1,0.95,2,5,-4.7186,0.0,0.0,-5.8516,0.007,48
0.65,0.1,0.95,2,10,-4.7186,0.0,0.0,-11.7032,0.014,48
0.65,0.2,0.9,3,5,-4.9676,0.0,0.0,-7.8359,0.0098,80
0.65,0.2,0.9,3,10,-4.9676,0.0,0.0,-15.6718,0.0196,80
0.7,0.2,0.9,3,5,-4.9676,0.0,0.0,-7.8359,0.0098,80
0.7,0.2,0.9,3,10,-4.9676,0.0,0.0,-15.6718,0.0196,80
0.75,0.2,0.9,3,5,-5.4239,0.0,0.0,-5.6977,0.0076,78
0.75,0.2,0.9,3,10,-5.4239,0.0,0.0,-11.3954,0.0152,78
0.78,0.2,0.9,3,5,-5.4239,0.0,0.0,-5.6977,0.0076,78
0.78,0.2,0.9,3,10,-5.4239,0.0,0.0,-11.3954,0.0152,78
0.8,0.2,0.9,3,5,-5.4239,0.0,0.0,-5.6977,0.0076,78
0.8,0.2,0.9,3,10,-5.4239,0.0,0.0,-11.3954,0.0152,78
0.65,0.2,0.85,3,5,-5.5122,0.0,0.0,-7.3222,0.0095,87
0.65,0.2,0.85,3,10,-5.5122,0.0,0.0,-14.6444,0.0189,87
0.65,0.15,0.9,3,5,-5.8451,0.0,0.0,-7.6266,0.0096,81
0.65,0.15,0.9,3,10,-5.8451,0.0,0.0,-15.2533,0.0192,81
0.7,0.2,0.85,3,5,-5.8714,0.0,0.0,-6.2939,0.0084,86
0.7,0.2,0.85,3,10,-5.8714,0.0,0.0,-12.5877,0.0168,86
0.75,0.2,0.85,3,5,-5.8714,0.0,0.0,-6.2939,0.0084,86
0.75,0.2,0.85,3,10,-5.8714,0.0,0.0,-12.5877,0.0168,86
0.7,0.15,0.9,3,5,-5.9363,0.0,0.0,-6.8138,0.0088,80
0.7,0.15,0.9,3,10,-5.9363,0.0,0.0,-13.6277,0.0176,80
0.75,0.15,0.9,3,5,-5.9363,0.0,0.0,-6.8138,0.0088,80
0.75,0.15,0.9,3,10,-5.9363,0.0,0.0,-13.6277,0.0176,80
0.65,0.2,0.9,2,5,-6.0035,0.0,0.0,-9.1955,0.0118,106
0.65,0.2,0.9,2,10,-6.0035,0.0,0.0,-18.391,0.0236,106
0.7,0.2,0.9,2,5,-6.0035,0.0,0.0,-9.1955,0.0118,106
0.7,0.2,0.9,2,10,-6.0035,0.0,0.0,-18.391,0.0236,106
0.65,0.2,0.85,2,5,-6.718,0.0,0.0,-8.8635,0.0117,114
0.65,0.2,0.85,2,10,-6.718,0.0,0.0,-17.727,0.0233,114
0.78,0.15,0.9,3,5,-6.8199,0.0,0.0,-5.1676,0.0071,78
0.78,0.15,0.9,3,10,-6.8199,0.0,0.0,-10.3352,0.0142,78
0.8,0.15,0.9,3,5,-6.8199,0.0,0.0,-5.1676,0.0071,78
0.8,0.15,0.9,3,10,-6.8199,0.0,0.0,-10.3352,0.0142,78
0.75,0.2,0.9,2,5,-6.877,0.0,0.0,-7.0855,0.0097,104
0.75,0.2,0.9,2,10,-6.877,0.0,0.0,-14.1709,0.0193,104
0.78,0.2,0.9,2,5,-6.877,0.0,0.0,-7.0855,0.0097,104
0.78,0.2,0.9,2,10,-6.877,0.0,0.0,-14.1709,0.0193,104
0.8,0.2,0.9,2,5,-6.877,0.0,0.0,-7.0855,0.0097,104
0.8,0.2,0.9,2,10,-6.877,0.0,0.0,-14.1709,0.0193,104
0.65,0.15,0.85,3,5,-6.8985,0.0,0.0,-6.4938,0.0086,87
0.65,0.15,0.85,3,10,-6.8985,0.0,0.0,-12.9875,0.0173,87
0.7,0.15,0.85,3,5,-6.8985,0.0,0.0,-6.4938,0.0086,87
0.7,0.15,0.85,3,10,-6.8985,0.0,0.0,-12.9875,0.0173,87
0.65,0.1,0.9,3,5,-7.0441,0.0,0.0,-7.6951,0.0097,83
0.65,0.1,0.9,3,10,-7.0441,0.0,0.0,-15.3903,0.0195,83
0.7,0.1,0.9,3,5,-7.1788,0.0,0.0,-6.5116,0.0085,81
0.7,0.1,0.9,3,10,-7.1788,0.0,0.0,-13.0232,0.017,81
0.78,0.2,0.85,3,5,-7.2377,0.0,0.0,-5.2044,0.0073,85
0.78,0.2,0.85,3,10,-7.2377,0.0,0.0,-10.4087,0.0146,85
0.8,0.2,0.85,3,5,-7.2377,0.0,0.0,-5.2044,0.0073,85
0.8,0.2,0.85,3,10,-7.2377,0.0,0.0,-10.4087,0.0146,85
0.7,0.2,0.85,2,5,-7.2517,0.0,0.0,-7.8558,0.0106,113
0.7,0.2,0.85,2,10,-7.2517,0.0,0.0,-15.7116,0.0213,113
0.75,0.2,0.85,2,5,-7.2517,0.0,0.0,-7.8558,0.0106,113
0.75,0.2,0.85,2,10,-7.2517,0.0,0.0,-15.7116,0.0213,113
0.75,0.1,0.9,3,5,-7.271,0.0,0.0,-5.974,0.0079,80
0.75,0.1,0.9,3,10,-7.271,0.0,0.0,-11.9479,0.0159,80
0.65,0.15,0.9,2,5,-7.2982,0.0,0.0,-8.1952,0.0108,106
0.65,0.15,0.9,2,10,-7.2982,0.0,0.0,-16.3904,0.0216,106
0.7,0.15,0.9,2,5,-7.2982,0.0,0.0,-8.1952,0.0108,106
0.7,0.15,0.9,2,10,-7.2982,0.0,0.0,-16.3904,0.0216,106
0.75,0.15,0.9,2,5,-7.2982,0.0,0.0,-8.1952,0.0108,106
0.75,0.15,0.9,2,10,-7.2982,0.0,0.0,-16.3904,0.0216,106
0.78,0.1,0.9,3,5,-7.4474,0.0,0.0,-5.4428,0.0074,79
0.78,0.1,0.9,3,10,-7.4474,0.0,0.0,-10.8856,0.0148,79
0.8,0.1,0.9,3,5,-7.4474,0.0,0.0,-5.4428,0.0074,79
