threshold,stop_loss_pct,target_price,required_ticks,position_size_usdc,sharpe_ratio,win_rate,profit_factor,total_pnl,max_drawdown,total_trades
0.65,0.2,0.95,3,5,-1.4748,0.028,0.4713,-3.039,0.0086,107
0.65,0.2,0.95,3,10,-1.4748,0.028,0.4713,-6.078,0.0172,107
0.65,0.15,0.95,3,5,-1.5602,0.0278,0.4618,-3.1443,0.0087,108
0.65,0.15,0.95,3,10,-1.5602,0.0278,0.4618,-6.2886,0.0173,108
0.65,0.1,0.95,3,5,-1.5961,0.027,0.4766,-3.3669,0.0095,111
0.65,0.1,0.95,3,10,-1.5961,0.027,0.4766,-6.7338,0.0191,111
0.7,0.15,0.95,3,5,-1.9049,0.028,0.4058,-3.2832,0.0083,107
0.7,0.15,0.95,3,10,-1.9049,0.028,0.4058,-6.5664,0.0166,107
0.7,0.1,0.95,3,5,-1.919,0.0273,0.4277,-3.4675,0.0092,110
0.7,0.1,0.95,3,10,-1.919,0.0273,0.4277,-6.935,0.0183,110
0.7,0.2,0.95,3,5,-1.9758,0.028,0.3838,-3.9866,0.0091,107
0.7,0.2,0.95,3,10,-1.9758,0.028,0.3838,-7.9732,0.0182,107
0.65,0.2,0.95,2,5,-1.9964,0.0226,0.3982,-4.5017,0.0108,133
0.65,0.2,0.95,2,10,-1.9964,0.0226,0.3982,-9.0034,0.0216,133
0.65,0.15,0.95,2,5,-2.001,0.0226,0.3959,-4.3915,0.0106,133
0.65,0.15,0.95,2,10,-2.001,0.0226,0.3959,-8.7831,0.0211,133
0.65,0.1,0.95,2,5,-2.0411,0.0221,0.4128,-4.6353,0.0115,136
0.65,0.1,0.95,2,10,-2.0411,0.0221,0.4128,-9.2706,0.0229,136
0.7,0.2,0.95,2,5,-2.5733,0.0226,0.325,-5.455,0.0113,133
0.7,0.2,0.95,2,10,-2.5733,0.0226,0.325,-10.9099,0.0226,133
0.75,0.2,0.95,3,5,-2.5749,0.028,0.299,-4.905,0.0096,107
0.75,0.2,0.95,3,10,-2.5749,0.028,0.299,-9.81,0.0191,107
0.75,0.15,0.95,3,5,-2.5818,0.028,0.3144,-4.2016,0.0088,107
0.75,0.15,0.95,3,10,-2.5818,0.028,0.3144,-8.4032,0.0176,107
0.7,0.15,0.95,2,5,-2.5969,0.0226,0.3215,-5.3448,0.0111,133
0.7,0.15,0.95,2,10,-2.5969,0.0226,0.3215,-10.6896,0.0221,133
0.7,0.1,0.95,2,5,-2.6199,0.0221,0.3433,-5.5886,0.012,136
0.7,0.1,0.95,2,10,-2.6199,0.0221,0.3433,-11.1771,0.0239,136
0.78,0.2,0.95,3,5,-2.8581,0.0283,0.2707,-4.3464,0.0086,106
0.78,0.2,0.95,3,10,-2.8581,0.0283,0.2707,-8.6928,0.0172,106
0.75,0.1,0.95,3,5,-2.9219,0.0273,0.3,-4.9306,0.0097,110
0.75,0.1,0.95,3,10,-2.9219,0.0273,0.3,-9.8612,0.0194,110
0.65,0.15,0.9,3,5,-2.9636,0.0238,0.3332,-5.6361,0.0129,168
0.65,0.15,0.9,3,10,-2.9636,0.0238,0.3332,-11.2722,0.0256,168
0.65,0.2,0.9,3,5,-2.9812,0.0238,0.3299,-5.7807,0.013,168
0.65,0.2,0.9,3,10,-2.9812,0.0238,0.3299,-11.5613,0.0259,168
0.65,0.1,0.9,3,5,-2.9947,0.0234,0.3506,-5.9064,0.0138,171
0.65,0.1,0.9,3,10,-2.9947,0.0234,0.3506,-11.8127,0.0275,171
0.78,0.15,0.95,3,5,-3.0631,0.028,0.2589,-4.7599,0.009,107
0.78,0.15,0.95,3,10,-3.0631,0.028,0.2589,-9.5197,0.0181,107
0.78,0.1,0.95,3,5,-3.0848,0.028,0.2927,-3.598,0.0079,107
0.78,0.1,0.95,3,10,-3.0848,0.028,0.2927,-7.196,0.0158,107
0.8,0.2,0.95,3,5,-3.224,0.0283,0.2283,-4.7538,0.0087,106
0.8,0.2,0.95,3,10,-3.224,0.0283,0.2283,-9.5076,0.0175,106
0.75,0.2,0.95,2,5,-3.2389,0.0226,0.2559,-6.3562,0.0117,133
0.75,0.2,0.95,2,10,-3.2389,0.0226,0.2559,-12.7124,0.0234,133
0.75,0.15,0.95,2,5,-3.2945,0.0226,0.2511,-6.246,0.0115,133
0.75,0.15,0.95,2,10,-3.2945,0.0226,0.2511,-12.492,0.023,133
0.8,0.15,0.95,3,5,-3.449,0.028,0.2183,-5.1672,0.0092,107
0.8,0.15,0.95,3,10,-3.449,0.028,0.2183,-10.3345,0.0183,107
0.8,0.1,0.95,3,5,-3.6108,0.028,0.2469,-4.0054,0.008,107
0.8,0.1,0.95,3,10,-3.6108,0.028,0.2469,-8.0108,0.016,107
0.75,0.1,0.95,2,5,-3.6152,0.0221,0.2475,-6.9627,0.0125,136
0.75,0.1,0.95,2,10,-3.6152,0.0221,0.2475,-13.9255,0.0249,136
0.78,0.2,0.95,2,5,-3.6938,0.0227,0.2251,-5.8262,0.0108,132
0.78,0.2,0.95,2,10,-3.6938,0.0227,0.2251,-11.6524,0.0215,132
0.7,0.1,0.9,3,5,-3.7419,0.0234,0.2935,-6.8027,0.0142,171
0.7,0.1,0.9,3,10,-3.7419,0.0234,0.2935,-13.6055,0.0284,171
0.7,0.15,0.9,3,5,-3.7426,0.0238,0.2725,-6.5325,0.0133,168
0.7,0.15,0.9,3,10,-3.7426,0.0238,0.2725,-13.0649,0.0265,168
0.7,0.2,0.9,3,5,-3.7498,0.0238,0.2699,-6.677,0.0134,168
0.7,0.2,0.9,3,10,-3.7498,0.0238,0.2699,-13.3541,0.0268,168
0.78,0.15,0.95,2,5,-3.7807,0.0226,0.2074,-6.8048,0.0118,133
0.78,0.15,0.95,2,10,-3.7807,0.0226,0.2074,-13.6097,0.0235,133
0.78,0.1,0.95,2,5,-4.0776,0.0226,0.2399,-5.0725,0.01,133
