threshold,stop_loss_pct,target_price,required_ticks,position_size_usdc,sharpe_ratio,win_rate,profit_factor,total_pnl,max_drawdown,total_trades
0.75,0.15,0.85,2,5,-6.9091,0.1643,0.1362,-16.3303,0.0216,213
0.75,0.15,0.85,2,10,-6.9091,0.1643,0.1362,-32.6606,0.0432,213
0.75,0.2,0.85,2,5,-6.9091,0.1643,0.1362,-16.3303,0.0216,213
0.75,0.2,0.85,2,10,-6.9091,0.1643,0.1362,-32.6606,0.0432,213
0.78,0.1,0.85,2,5,-6.9417,0.1643,0.1341,-16.3826,0.0216,213
0.78,0.1,0.85,2,10,-6.9417,0.1643,0.1341,-32.7652,0.0433,213
0.78,0.15,0.85,2,5,-6.9417,0.1643,0.1341,-16.3826,0.0216,213
0.78,0.15,0.85,2,10,-6.9417,0.1643,0.1341,-32.7652,0.0433,213
0.78,0.2,0.85,2,5,-6.9417,0.1643,0.1341,-16.3826,0.0216,213
0.78,0.2,0.85,2,10,-6.9417,0.1643,0.1341,-32.7652,0.0433,213
0.8,0.1,0.85,2,5,-7.0437,0.1643,0.1267,-16.5699,0.0218,213
0.8,0.1,0.85,2,10,-7.0437,0.1643,0.1267,-33.1398,0.0436,213
0.8,0.15,0.85,2,5,-7.0437,0.1643,0.1267,-16.5699,0.0218,213
0.8,0.15,0.85,2,10,-7.0437,0.1643,0.1267,-33.1398,0.0436,213
0.8,0.2,0.85,2,5,-7.0437,0.1643,0.1267,-16.5699,0.0218,213
0.8,0.2,0.85,2,10,-7.0437,0.1643,0.1267,-33.1398,0.0436,213
0.65,0.2,0.85,3,5,-7.3822,0.1375,0.1561,-11.0841,0.0151,160
0.65,0.2,0.85,3,10,-7.3822,0.1375,0.1561,-22.1681,0.0301,160
0.65,0.15,0.85,3,5,-7.6779,0.1375,0.1584,-10.8188,0.0148,160
0.65,0.15,0.85,3,10,-7.6779,0.1375,0.1584,-21.6376,0.0296,160
0.7,0.1,0.9,3,5,-7.8613,0.1645,0.1805,-8.901,0.0127,152
0.7,0.1,0.9,3,10,-7.8613,0.1645,0.1805,-17.802,0.0254,152
0.7,0.15,0.9,3,5,-7.8613,0.1645,0.1805,-8.901,0.0127,152
0.7,0.15,0.9,3,10,-7.8613,0.1645,0.1805,-17.802,0.0254,152
0.7,0.2,0.9,3,5,-7.8613,0.1645,0.1805,-8.901,0.0127,152
0.7,0.2,0.9,3,10,-7.8613,0.1645,0.1805,-17.802,0.0254,152
0.65,0.1,0.85,3,5,-8.4221,0.142,0.1402,-11.9998,0.016,162
0.65,0.1,0.85,3,10,-8.4221,0.142,0.1402,-23.9995,0.0321,162
0.75,0.1,0.95,2,5,-8.8501,0.1412,0.17,-9.247,0.0136,177
0.75,0.1,0.95,2,10,-8.8501,0.1412,0.17,-18.4941,0.0273,177
0.75,0.15,0.95,2,5,-8.8501,0.1412,0.17,-9.247,0.0136,177
0.75,0.15,0.95,2,10,-8.8501,0.1412,0.17,-18.4941,0.0273,177
0.75,0.2,0.95,2,5,-8.8501,0.1412,0.17,-9.247,0.0136,177
0.75,0.2,0.95,2,10,-8.8501,0.1412,0.17,-18.4941,0.0273,177
0.78,0.1,0.95,2,5,-9.1403,0.1412,0.1664,-9.3061,0.0137,177
0.78,0.1,0.95,2,10,-9.1403,0.1412,0.1664,-18.6123,0.0274,177
0.78,0.15,0.95,2,5,-9.1403,0.1412,0.1664,-9.3061,0.0137,177
0.78,0.15,0.95,2,10,-9.1403,0.1412,0.1664,-18.6123,0.0274,177
0.78,0.2,0.95,2,5,-9.1403,0.1412,0.1664,-9.3061,0.0137,177
0.78,0.2,0.95,2,10,-9.1403,0.1412,0.1664,-18.6123,0.0274,177
0.75,0.1,0.9,3,5,-9.225,0.1645,0.1594,-9.2287,0.013,152
0.75,0.1,0.9,3,10,-9.225,0.1645,0.1594,-18.4573,0.026,152
0.75,0.15,0.9,3,5,-9.225,0.1645,0.1594,-9.2287,0.013,152
0.75,0.15,0.9,3,10,-9.225,0.1645,0.1594,-18.4573,0.026,152
0.75,0.2,0.9,3,5,-9.225,0.1645,0.1594,-9.2287,0.013,152
0.75,0.2,0.9,3,10,-9.225,0.1645,0.1594,-18.4573,0.026,152
0.7,0.1,0.85,3,5,-9.7282,0.1437,0.1384,-10.759,0.0147,160
0.7,0.1,0.85,3,10,-9.7282,0.1437,0.1384,-21.518,0.0295,160
0.78,0.1,0.9,3,5,-9.7603,0.1645,0.1514,-9.3534,0.0131,152
0.78,0.1,0.9,3,10,-9.7603,0.1645,0.1514,-18.7068,0.0263,152
0.78,0.15,0.9,3,5,-9.7603,0.1645,0.1514,-9.3534,0.0131,152
0.78,0.15,0.9,3,10,-9.7603,0.1645,0.1514,-18.7068,0.0263,152
0.78,0.2,0.9,3,5,-9.7603,0.1645,0.1514,-9.3534,0.0131,152
0.78,0.2,0.9,3,10,-9.7603,0.1645,0.1514,-18.7068,0.0263,152
0.8,0.1,0.95,2,5,-10.2535,0.1412,0.1536,-9.5177,0.0139,177
0.8,0.1,0.95,2,10,-10.2535,0.1412,0.1536,-19.0354,0.0278,177
0.8,0.15,0.95,2,5,-10.2535,0.1412,0.1536,-9.5177,0.0139,177
0.8,0.15,0.95,2,10,-10.2535,0.1412,0.1536,-19.0354,0.0278,177
0.8,0.2,0.95,2,5,-10.2535,0.1412,0.1536,-9.5177,0.0139,177
0.8,0.2,0.95,2,10,-10.2535,0.1412,0.1536,-19.0354,0.0278,177
0.7,0.15,0.85,3,5,-10.3085,0.1384,0.1312,-10.6199,0.0146,159
0.7,0.15,0.85,3,10,-10.3085,0.1384,0.1312,-21.2398,0.0292,159
0.7,0.2,0.85,3,5,-10.3085,0.1384,0.1312,-10.6199,0.0146,159
0.7,0.2,0.85,3,10,-10.3085,0.1384,0.1312,-21.2398,0.0292,159
0.75,0.1,0.85,3,5,-10.805,0.1437,0.1205,-11.0662,0.015,160
0.75,0.1,0.85,3,10,-10.805,0.1437,0.1205,-22.1324,0.0301,160
0.8,0.1,0.9,3,5,-10.8211,0.1645,0.1342,-9.6199,0.0134,152
0.8,0.1,0.9,3,10,-10.8211,0.1645,0.1342,-19.2398,0.0268,152
0.8,0.15,0.9,3,5,-10.8211,0.1645,0.1342,-9.6199,0.0134,152
0.8,0.15,0.9,3,10,-10.8211,0.1645,0.1342,-19.2398,0.0268,152
0.8,0.2,0.9,3,5,-10.8211,0.1645,0.1342,-9.6199,0.0134,152
0.8,0.2,0.9,3,10,-10.8211,0.1645,0.1342,-19.2398,0.0268,152
0.78,0.1,0.85,3,5,-11.1407,0.1437,0.1137,-11.1831,0.0152,160
0.78,0.1,0.85,3,10,-11.1407,0.1437,0.1137,-22.3663,0.0303,160
0.8,0.1,0.85,3,5,-11.5284,0.1437,0.1035,-11.3667,0.0153,160
0.8,0.1,0.85,3,10,-11.5284,0.1437,0.1035,-22.7334,0.0307,160
0.75,0.15,0.85,3,5,-11.6106,0.1384,0.1129,-10.9271,0.0149,159
0.75,0.15,0.85,3,10,-11.6106,0.1384,0.1129,-21.8541,0.0298,159
0.75,0.2,0.85,3,5,-11.6106,0.1384,0.1129,-10.9271,0.0149,159
0.75,0.2,0.85,3,10,-11.6106,0.1384,0.1129,-21.8541,0.0298,159
0.78,0.15,0.85,3,5,-12.0229,0.1384,0.106,-11.044,0.015,159
0.78,0.15,0.85,3,10,-12.0229,0.1384,0.106,-22.088,0.03,159
0.78,0.2,0.85,3,5,-12.0229,0.1384,0.106,-11.044,0.015,159
0.78,0.2,0.85,3,10,-12.0229,0.1384,0.106,-22.088,0.03,159
0.8,0.15,0.85,3,5,-12.6116,0.1321,0.0927,-11.2939,0.0152,159
0.8,0.15,0.85,3,10,-12.6116,0.1321,0.0927,-22.5877,0.0305,159
0.8,0.2,0.85,3,5,-12.6116,0.1321,0.0927,-11.2939,0.0152,159
0.8,0.2,0.85,3,10,-12.6116,0.1321,0.0927,-22.5877,0.0305,159
