ma_window,entry_zscore,exit_zscore,stop_loss_pct,timeout_minutes,position_size_usdc,total_trades,winners,losers,total_pnl,win_rate,profit_factor,sharpe_ratio,max_drawdown,avg_trade_pnl,best_trade,worst_trade
15,-3.0,1.0,0.05,30,5,3,1,2,1.7124794154532499,0.3333333333333333,3.5486599657825124,0.3634395094451478,0.005671913648130612,0.5708264718177499,2.3843930635838153,-0.34538745387453923
15,-3.0,1.0,0.05,30,10,3,1,2,3.4249588309064998,0.3333333333333333,3.5486599657825124,0.3634395094451478,0.01134382729626111,1.1416529436354999,4.768786127167631,-0.6907749077490785
15,-3.0,1.0,0.05,45,5,3,1,2,1.7124794154532499,0.3333333333333333,3.5486599657825124,0.3634395094451478,0.005671913648130612,0.5708264718177499,2.3843930635838153,-0.34538745387453923
15,-3.0,1.0,0.05,45,10,3,1,2,3.4249588309064998,0.3333333333333333,3.5486599657825124,0.3634395094451478,0.01134382729626111,1.1416529436354999,4.768786127167631,-0.6907749077490785
15,-3.0,1.0,0.05,60,5,3,1,2,1.7124794154532499,0.3333333333333333,3.5486599657825124,0.3634395094451478,0.005671913648130612,0.5708264718177499,2.3843930635838153,-0.34538745387453923
15,-3.0,1.0,0.05,60,10,3,1,2,3.4249588309064998,0.3333333333333333,3.5486599657825124,0.3634395094451478,0.01134382729626111,1.1416529436354999,4.768786127167631,-0.6907749077490785
15,-3.0,1.0,0.05,90,5,3,1,2,1.7124794154532499,0.3333333333333333,3.5486599657825124,0.3634395094451478,0.005671913648130612,0.5708264718177499,2.3843930635838153,-0.34538745387453923
15,-3.0,1.0,0.05,90,10,3,1,2,3.4249588309064998,0.3333333333333333,3.5486599657825124,0.3634395094451478,0.01134382729626111,1.1416529436354999,4.768786127167631,-0.6907749077490785
15,-3.0,1.0,0.05,30,15,3,1,2,5.137438246359749,0.3333333333333333,3.5486599657825115,0.36343950944514775,0.017015740944391722,1.7124794154532497,7.1531791907514455,-1.0361623616236175
15,-3.0,1.0,0.05,45,15,3,1,2,5.137438246359749,0.3333333333333333,3.5486599657825115,0.36343950944514775,0.017015740944391722,1.7124794154532497,7.1531791907514455,-1.0361623616236175
