ma_window,entry_zscore,exit_zscore,stop_loss_pct,timeout_minutes,position_size_pusd,total_trades,winners,losers,total_pnl,win_rate,profit_factor,sharpe_ratio,max_drawdown,avg_trade_pnl,best_trade,worst_trade
20,-2.5,0.0,0.1,45,10,88,0,88,-95.59546560458296,0.0,0.0,-3.4047783667718385,0.10495219075078148,-1.0863121091429881,-0.13333333333333347,-1.8404907975460107
20,-2.5,0.0,0.1,60,5,88,0,88,-47.79773280229148,0.0,0.0,-3.4047783667718385,0.05247609537539165,-0.5431560545714941,-0.06666666666666674,-0.9202453987730054
20,-2.5,0.0,0.1,60,10,88,0,88,-95.59546560458296,0.0,0.0,-3.4047783667718385,0.10495219075078148,-1.0863121091429881,-0.13333333333333347,-1.8404907975460107
20,-2.5,0.0,0.15,45,5,88,0,88,-47.79773280229148,0.0,0.0,-3.4047783667718385,0.05247609537539165,-0.5431560545714941,-0.06666666666666674,-0.9202453987730054
20,-2.5,0.0,0.15,45,10,88,0,88,-95.59546560458296,0.0,0.0,-3.4047783667718385,0.10495219075078148,-1.0863121091429881,-0.13333333333333347,-1.8404907975460107
20,-2.5,0.0,0.15,60,5,88,0,88,-47.79773280229148,0.0,0.0,-3.4047783667718385,0.05247609537539165,-0.5431560545714941,-0.06666666666666674,-0.9202453987730054
20,-2.5,0.0,0.15,60,10,88,0,88,-95.59546560458296,0.0,0.0,-3.4047783667718385,0.10495219075078148,-1.0863121091429881,-0.13333333333333347,-1.8404907975460107
30,-1.5,0.0,0.08,45,5,149,0,149,-91.87919179717396,0.0,0.0,-3.406790928913388,0.09655755437027415,-0.6166388711219729,-0.06666666666666674,-1.1842105263157898
30,-1.5,0.0,0.08,45,10,149,0,149,-183.75838359434792,0.0,0.0,-3.406790928913388,0.19311510874054624,-1.2332777422439458,-0.13333333333333347,-2.3684210526315796
30,-1.5,0.0,0.08,60,5,149,0,149,-91.87919179717396,0.0,0.0,-3.406790928913388,0.09655755437027415,-0.6166388711219729,-0.06666666666666674,-1.1842105263157898
30,-1.5,0.0,0.08,60,10,149,0,149,-183.75838359434792,0.0,0.0,-3.406790928913388,0.19311510874054624,-1.2332777422439458,-0.13333333333333347,-2.3684210526315796
20,-2.0,0.0,0.1,45,5,109,0,109,-61.387217768449325,0.0,0.0,-3.407152809224398,0.06606558034154977,-0.563185484114214,-0.06666666666666674,-1.143617021276596
20,-2.0,0.0,0.1,45,10,109,0,109,-122.77443553689865,0.0,0.0,-3.407152809224398,0.13213116068309727,-1.126370968228428,-0.13333333333333347,-2.287234042553192
20,-2.0,0.0,0.1,60,5,109,0,109,-61.387217768449325,0.0,0.0,-3.407152809224398,0.06606558034154977,-0.563185484114214,-0.06666666666666674,-1.143617021276596
20,-2.0,0.0,0.1,60,10,109,0,109,-122.77443553689865,0.0,0.0,-3.407152809224398,0.13213116068309727,-1.126370968228428,-0.13333333333333347,-2.287234042553192
20,-1.5,0.0,0.08,45,5,175,0,175,-107.93842520505675,0.0,0.0,-3.4124918611468544,0.11261678777815734,-0.6167910011717528,-0.06666666666666674,-1.1842105263157898
20,-1.5,0.0,0.08,45,10,175,0,175,-215.8768504101135,0.0,0.0,-3.4124918611468544,0.22523357555631196,-1.2335820023435056,-0.13333333333333347,-2.3684210526315796
20,-1.5,0.0,0.08,60,5,175,0,175,-107.93842520505675,0.0,0.0,-3.4124918611468544,0.11261678777815734,-0.6167910011717528,-0.06666666666666674,-1.1842105263157898
20,-1.5,0.0,0.08,60,10,175,0,175,-215.8768504101135,0.0,0.0,-3.4124918611468544,0.22523357555631196,-1.2335820023435056,-0.13333333333333347,-2.3684210526315796
30,-2.5,0.5,0.1,45,5,56,0,56,-29.71294685697837,0.0,0.0,-3.4132654663365867,0.03439130943007808,-0.5305883367317566,-0.1000000000000001,-0.9202453987730054
30,-2.5,0.5,0.1,45,10,56,0,56,-59.42589371395674,0.0,0.0,-3.4132654663365867,0.06878261886015548,-1.0611766734635133,-0.2000000000000002,-1.8404907975460107
30,-2.5,0.5,0.1,60,5,56,0,56,-29.71294685697837,0.0,0.0,-3.4132654663365867,0.03439130943007808,-0.5305883367317566,-0.1000000000000001,-0.9202453987730054
30,-2.5,0.5,0.1,60,10,56,0,56,-59.42589371395674,0.0,0.0,-3.4132654663365867,0.06878261886015548,-1.0611766734635133,-0.2000000000000002,-1.8404907975460107
30,-2.5,0.5,0.15,45,5,56,0,56,-29.71294685697837,0.0,0.0,-3.4132654663365867,0.03439130943007808,-0.5305883367317566,-0.1000000000000001,-0.9202453987730054
30,-2.5,0.5,0.15,45,10,56,0,56,-59.42589371395674,0.0,0.0,-3.4132654663365867,0.06878261886015548,-1.0611766734635133,-0.2000000000000002,-1.8404907975460107
30,-2.5,0.5,0.15,60,5,56,0,56,-29.71294685697837,0.0,0.0,-3.4132654663365867,0.03439130943007808,-0.5305883367317566,-0.1000000000000001,-0.9202453987730054
30,-2.5,0.5,0.15,60,10,56,0,56,-59.42589371395674,0.0,0.0,-3.4132654663365867,0.06878261886015548,-1.0611766734635133,-0.2000000000000002,-1.8404907975460107
