threshold,stop_loss_pct,target_price,required_ticks,position_size_usdc,sharpe_ratio,win_rate,profit_factor,total_pnl,max_drawdown,total_trades
0.7,0.15,0.85,2,5,0.4823,0.2,1.9736,0.5474,0.0004,5
0.7,0.15,0.85,2,10,0.4823,0.2,1.9736,1.0948,0.0009,5
0.7,0.2,0.85,2,5,0.4823,0.2,1.9736,0.5474,0.0004,5
0.7,0.2,0.85,2,10,0.4823,0.2,1.9736,1.0948,0.0009,5
0.78,0.1,0.85,3,5,0.0666,0.25,1.0866,0.1203,0.0002,4
0.78,0.1,0.85,3,10,0.0666,0.25,1.0866,0.2406,0.0005,4
0.78,0.15,0.85,3,5,0.0666,0.25,1.0866,0.1203,0.0002,4
0.78,0.15,0.85,3,10,0.0666,0.25,1.0866,0.2406,0.0005,4
0.78,0.2,0.85,3,5,0.0666,0.25,1.0866,0.1203,0.0002,4
0.78,0.2,0.85,3,10,0.0666,0.25,1.0866,0.2406,0.0005,4
0.75,0.1,0.85,2,5,0.0167,0.2,1.0199,0.1342,0.0004,5
0.75,0.1,0.85,2,10,0.0167,0.2,1.0199,0.2685,0.0009,5
0.75,0.15,0.85,2,5,0.0167,0.2,1.0199,0.1342,0.0004,5
0.75,0.15,0.85,2,10,0.0167,0.2,1.0199,0.2685,0.0009,5
0.75,0.2,0.85,2,5,0.0167,0.2,1.0199,0.1342,0.0004,5
0.75,0.2,0.85,2,10,0.0167,0.2,1.0199,0.2685,0.0009,5
0.65,0.1,0.9,2,5,0.0,1.0,inf,1.322,0.0,1
0.65,0.1,0.9,2,10,0.0,1.0,inf,2.6439,0.0,1
0.65,0.1,0.9,3,5,0.0,1.0,inf,1.2497,0.0,1
0.65,0.1,0.9,3,10,0.0,1.0,inf,2.4994,0.0,1
0.65,0.1,0.95,2,5,0.0,1.0,inf,1.322,0.0,1
0.65,0.1,0.95,2,10,0.0,1.0,inf,2.6439,0.0,1
0.65,0.1,0.95,3,5,0.0,1.0,inf,1.2497,0.0,1
0.65,0.1,0.95,3,10,0.0,1.0,inf,2.4994,0.0,1
0.65,0.15,0.9,2,5,0.0,1.0,inf,1.322,0.0,1
0.65,0.15,0.9,2,10,0.0,1.0,inf,2.6439,0.0,1
0.65,0.15,0.9,3,5,0.0,1.0,inf,1.2497,0.0,1
0.65,0.15,0.9,3,10,0.0,1.0,inf,2.4994,0.0,1
0.65,0.15,0.95,2,5,0.0,1.0,inf,1.322,0.0,1
0.65,0.15,0.95,2,10,0.0,1.0,inf,2.6439,0.0,1
0.65,0.15,0.95,3,5,0.0,1.0,inf,1.2497,0.0,1
0.65,0.15,0.95,3,10,0.0,1.0,inf,2.4994,0.0,1
0.65,0.2,0.9,2,5,0.0,1.0,inf,1.322,0.0,1
0.65,0.2,0.9,2,10,0.0,1.0,inf,2.6439,0.0,1
0.65,0.2,0.9,3,5,0.0,1.0,inf,1.2497,0.0,1
0.65,0.2,0.9,3,10,0.0,1.0,inf,2.4994,0.0,1
0.65,0.2,0.95,2,5,0.0,1.0,inf,1.322,0.0,1
0.65,0.2,0.95,2,10,0.0,1.0,inf,2.6439,0.0,1
0.65,0.2,0.95,3,5,0.0,1.0,inf,1.2497,0.0,1
0.65,0.2,0.95,3,10,0.0,1.0,inf,2.4994,0.0,1
0.7,0.1,0.9,2,5,0.0,1.0,inf,0.7731,0.0,1
0.7,0.1,0.9,2,10,0.0,1.0,inf,1.5462,0.0,1
0.7,0.1,0.9,3,5,0.0,1.0,inf,0.8009,0.0,1
0.7,0.1,0.9,3,10,0.0,1.0,inf,1.6018,0.0,1
0.7,0.1,0.95,2,5,0.0,1.0,inf,0.7731,0.0,1
0.7,0.1,0.95,2,10,0.0,1.0,inf,1.5462,0.0,1
0.7,0.1,0.95,3,5,0.0,1.0,inf,0.8009,0.0,1
0.7,0.1,0.95,3,10,0.0,1.0,inf,1.6018,0.0,1
0.7,0.15,0.9,2,5,0.0,1.0,inf,0.7731,0.0,1
0.7,0.15,0.9,2,10,0.0,1.0,inf,1.5462,0.0,1
0.7,0.15,0.9,3,5,0.0,1.0,inf,0.8009,0.0,1
0.7,0.15,0.9,3,10,0.0,1.0,inf,1.6018,0.0,1
0.7,0.15,0.95,2,5,0.0,1.0,inf,0.7731,0.0,1
0.7,0.15,0.95,2,10,0.0,1.0,inf,1.5462,0.0,1
0.7,0.15,0.95,3,5,0.0,1.0,inf,0.8009,0.0,1
0.7,0.15,0.95,3,10,0.0,1.0,inf,1.6018,0.0,1
0.7,0.2,0.9,2,5,0.0,1.0,inf,0.7731,0.0,1
0.7,0.2,0.9,2,10,0.0,1.0,inf,1.5462,0.0,1
0.7,0.2,0.9,3,5,0.0,1.0,inf,0.8009,0.0,1
0.7,0.2,0.9,3,10,0.0,1.0,inf,1.6018,0.0,1
0.7,0.2,0.95,2,5,0.0,1.0,inf,0.7731,0.0,1
0.7,0.2,0.95,2,10,0.0,1.0,inf,1.5462,0.0,1
0.7,0.2,0.95,3,5,0.0,1.0,inf,0.8009,0.0,1
0.7,0.2,0.95,3,10,0.0,1.0,inf,1.6018,0.0,1
0.75,0.1,0.9,2,5,0.0,1.0,inf,0.3675,0.0,1
0.75,0.1,0.9,2,10,0.0,1.0,inf,0.7349,0.0,1
0.75,0.1,0.9,3,5,0.0,1.0,inf,0.4559,0.0,1
0.75,0.1,0.9,3,10,0.0,1.0,inf,0.9118,0.0,1
0.75,0.1,0.95,2,5,0.0,1.0,inf,0.3675,0.0,1
0.75,0.1,0.95,2,10,0.0,1.0,inf,0.7349,0.0,1
0.75,0.1,0.95,3,5,0.0,1.0,inf,0.4559,0.0,1
0.75,0.1,0.95,3,10,0.0,1.0,inf,0.9118,0.0,1
0.75,0.15,0.9,2,5,0.0,1.0,inf,0.3675,0.0,1
0.75,0.15,0.9,2,10,0.0,1.0,inf,0.7349,0.0,1
0.75,0.15,0.9,3,5,0.0,1.0,inf,0.4559,0.0,1
0.75,0.15,0.9,3,10,0.0,1.0,inf,0.9118,0.0,1
0.75,0.15,0.95,2,5,0.0,1.0,inf,0.3675,0.0,1
0.75,0.15,0.95,2,10,0.0,1.0,inf,0.7349,0.0,1
0.75,0.15,0.95,3,5,0.0,1.0,inf,0.4559,0.0,1
0.75,0.15,0.95,3,10,0.0,1.0,inf,0.9118,0.0,1
0.75,0.2,0.9,2,5,0.0,1.0,inf,0.3675,0.0,1
0.75,0.2,0.9,2,10,0.0,1.0,inf,0.7349,0.0,1
0.75,0.2,0.9,3,5,0.0,1.0,inf,0.4559,0.0,1
0.75,0.2,0.9,3,10,0.0,1.0,inf,0.9118,0.0,1
0.75,0.2,0.95,2,5,0.0,1.0,inf,0.3675,0.0,1
0.75,0.2,0.95,2,10,0.0,1.0,inf,0.7349,0.0,1
0.75,0.2,0.95,3,5,0.0,1.0,inf,0.4559,0.0,1
0.75,0.2,0.95,3,10,0.0,1.0,inf,0.9118,0.0,1
0.78,0.1,0.9,2,5,0.0,1.0,inf,0.2438,0.0,1
0.78,0.1,0.9,2,10,0.0,1.0,inf,0.4877,0.0,1
0.78,0.1,0.9,3,5,0.0,1.0,inf,0.1779,0.0,1
0.78,0.1,0.9,3,10,0.0,1.0,inf,0.3557,0.0,1
0.78,0.1,0.95,2,5,0.0,1.0,inf,0.2438,0.0,1
0.78,0.1,0.95,2,10,0.0,1.0,inf,0.4877,0.0,1
0.78,0.1,0.95,3,5,0.0,1.0,inf,0.1779,0.0,1
0.78,0.1,0.95,3,10,0.0,1.0,inf,0.3557,0.0,1
0.78,0.15,0.9,2,5,0.0,1.0,inf,0.2438,0.0,1
0.78,0.15,0.9,2,10,0.0,1.0,inf,0.4877,0.0,1
0.78,0.15,0.9,3,5,0.0,1.0,inf,0.1779,0.0,1
0.78,0.15,0.9,3,10,0.0,1.0,inf,0.3557,0.0,1
0.78,0.15,0.95,2,5,0.0,1.0,inf,0.2438,0.0,1
0.78,0.15,0.95,2,10,0.0,1.0,inf,0.4877,0.0,1
0.78,0.15,0.95,3,5,0.0,1.0,inf,0.1779,0.0,1
0.78,0.15,0.95,3,10,0.0,1.0,inf,0.3557,0.0,1
0.78,0.2,0.9,2,5,0.0,1.0,inf,0.2438,0.0,1
0.78,0.2,0.9,2,10,0.0,1.0,inf,0.4877,0.0,1
0.78,0.2,0.9,3,5,0.0,1.0,inf,0.1779,0.0,1
0.78,0.2,0.9,3,10,0.0,1.0,inf,0.3557,0.0,1
0.78,0.2,0.95,2,5,0.0,1.0,inf,0.2438,0.0,1
0.78,0.2,0.95,2,10,0.0,1.0,inf,0.4877,0.0,1
0.78,0.2,0.95,3,5,0.0,1.0,inf,0.1779,0.0,1
0.78,0.2,0.95,3,10,0.0,1.0,inf,0.3557,0.0,1
0.8,0.1,0.9,2,5,0.0,1.0,inf,0.1312,0.0,1
0.8,0.1,0.9,2,10,0.0,1.0,inf,0.2624,0.0,1
0.8,0.1,0.9,3,5,0.0,1.0,inf,0.0572,0.0,1
0.8,0.1,0.9,3,10,0.0,1.0,inf,0.1144,0.0,1
0.8,0.1,0.95,2,5,0.0,1.0,inf,0.1312,0.0,1
0.8,0.1,0.95,2,10,0.0,1.0,inf,0.2624,0.0,1
0.8,0.1,0.95,3,5,0.0,1.0,inf,0.0572,0.0,1
0.8,0.1,0.95,3,10,0.0,1.0,inf,0.1144,0.0,1
0.8,0.15,0.9,2,5,0.0,1.0,inf,0.1312,0.0,1
0.8,0.15,0.9,2,10,0.0,1.0,inf,0.2624,0.0,1
0.8,0.15,0.9,3,5,0.0,1.0,inf,0.0572,0.0,1
0.8,0.15,0.9,3,10,0.0,1.0,inf,0.1144,0.0,1
0.8,0.15,0.95,2,5,0.0,1.0,inf,0.1312,0.0,1
0.8,0.15,0.95,2,10,0.0,1.0,inf,0.2624,0.0,1
0.8,0.15,0.95,3,5,0.0,1.0,inf,0.0572,0.0,1
0.8,0.15,0.95,3,10,0.0,1.0,inf,0.1144,0.0,1
0.8,0.2,0.9,2,5,0.0,1.0,inf,0.1312,0.0,1
0.8,0.2,0.9,2,10,0.0,1.0,inf,0.2624,0.0,1
0.8,0.2,0.9,3,5,0.0,1.0,inf,0.0572,0.0,1
0.8,0.2,0.9,3,10,0.0,1.0,inf,0.1144,0.0,1
0.8,0.2,0.95,2,5,0.0,1.0,inf,0.1312,0.0,1
0.8,0.2,0.95,2,10,0.0,1.0,inf,0.2624,0.0,1
0.8,0.2,0.95,3,5,0.0,1.0,inf,0.0572,0.0,1
0.8,0.2,0.95,3,10,0.0,1.0,inf,0.1144,0.0,1
0.78,0.1,0.85,2,5,-0.2876,0.2,0.7292,0.0083,0.0004,5
0.78,0.1,0.85,2,10,-0.2876,0.2,0.7292,0.0167,0.0009,5
0.78,0.15,0.85,2,5,-0.2876,0.2,0.7292,0.0083,0.0004,5
0.78,0.15,0.85,2,10,-0.2876,0.2,0.7292,0.0167,0.0009,5
0.78,0.2,0.85,2,5,-0.2876,0.2,0.7292,0.0083,0.0004,5
0.78,0.2,0.85,2,10,-0.2876,0.2,0.7292,0.0167,0.0009,5
0.8,0.1,0.85,3,5,-0.5162,0.25,0.5496,-0.0026,0.0002,4
0.8,0.1,0.85,3,10,-0.5162,0.25,0.5496,-0.0052,0.0005,4
0.8,0.15,0.85,3,5,-0.5162,0.25,0.5496,-0.0026,0.0002,4
0.8,0.15,0.85,3,10,-0.5162,0.25,0.5496,-0.0052,0.0005,4
0.8,0.2,0.85,3,5,-0.5162,0.25,0.5496,-0.0026,0.0002,4
0.8,0.2,0.85,3,10,-0.5162,0.25,0.5496,-0.0052,0.0005,4
0.8,0.1,0.85,2,5,-0.7375,0.2,0.4643,-0.1064,0.0004,5
0.8,0.1,0.85,2,10,-0.7375,0.2,0.4643,-0.2128,0.0009,5
0.8,0.15,0.85,2,5,-0.7375,0.2,0.4643,-0.1064,0.0004,5
0.8,0.15,0.85,2,10,-0.7375,0.2,0.4643,-0.2128,0.0009,5
0.8,0.2,0.85,2,5,-0.7375,0.2,0.4643,-0.1064,0.0004,5
0.8,0.2,0.85,2,10,-0.7375,0.2,0.4643,-0.2128,0.0009,5
