ma_window,entry_zscore,exit_zscore,stop_loss_pct,timeout_minutes,position_size_usdc,total_trades,winners,losers,total_pnl,win_rate,profit_factor,sharpe_ratio,max_drawdown,avg_trade_pnl,best_trade,worst_trade
10,-2.5,0.5,0.15,45,5,6,4,2,6.457090385079955,0.6666666666666666,17.722202433156507,0.7898011029235429,0.005138674672211327,1.076181730846659,2.6339285714285716,-0.23402884073149133
10,-2.5,0.5,0.15,45,10,6,4,2,12.91418077015991,0.6666666666666666,17.722202433156507,0.7898011029235429,0.01025061864214689,2.152363461693318,5.267857142857143,-0.46805768146298266
10,-2.5,0.5,0.15,60,5,6,4,2,6.457090385079955,0.6666666666666666,17.722202433156507,0.7898011029235429,0.005138674672211327,1.076181730846659,2.6339285714285716,-0.23402884073149133
10,-2.5,0.5,0.15,60,10,6,4,2,12.91418077015991,0.6666666666666666,17.722202433156507,0.7898011029235429,0.01025061864214689,2.152363461693318,5.267857142857143,-0.46805768146298266
10,-2.5,0.5,0.1,45,5,6,3,3,5.262061704391618,0.5,4.442437072710714,0.5455818032967497,0.006111302068399589,0.8770102840652697,2.6339285714285716,-1.1424474187380493
10,-2.5,0.5,0.1,45,10,6,3,3,10.524123408783236,0.5,4.442437072710714,0.5455818032967497,0.012160941940712216,1.7540205681305394,5.267857142857143,-2.2848948374760987
10,-2.5,0.5,0.1,60,5,6,3,3,5.262061704391618,0.5,4.442437072710714,0.5455818032967497,0.006111302068399589,0.8770102840652697,2.6339285714285716,-1.1424474187380493
10,-2.5,0.5,0.1,60,10,6,3,3,10.524123408783236,0.5,4.442437072710714,0.5455818032967497,0.012160941940712216,1.7540205681305394,5.267857142857143,-2.2848948374760987
10,-2.5,0.0,0.15,45,5,6,3,3,3.532135420505797,0.5,4.267958584062102,0.49741166767274425,0.0056377815149494265,0.5886892367509662,2.2232142857142856,-0.6596558317399615
10,-2.5,0.0,0.15,45,10,6,3,3,7.064270841011594,0.5,4.267958584062102,0.49741166767274425,0.01123215126735237,1.1773784735019324,4.446428571428571,-1.319311663479923
10,-2.5,0.0,0.15,60,5,6,3,3,3.532135420505797,0.5,4.267958584062102,0.49741166767274425,0.0056377815149494265,0.5886892367509662,2.2232142857142856,-0.6596558317399615
10,-2.5,0.0,0.15,60,10,6,3,3,7.064270841011594,0.5,4.267958584062102,0.49741166767274425,0.01123215126735237,1.1773784735019324,4.446428571428571,-1.319311663479923
