threshold,stop_loss_pct,target_price,required_ticks,position_size_usdc,sharpe_ratio,win_rate,profit_factor,total_pnl,max_drawdown,total_trades
0.65,0.15,0.95,3,5,-0.3158,0.04,0.7942,0.4475,0.003,50
0.65,0.15,0.95,3,10,-0.3158,0.04,0.7942,0.8951,0.0059,50
0.65,0.1,0.95,3,5,-0.3476,0.04,0.7726,0.426,0.003,50
0.65,0.1,0.95,3,10,-0.3476,0.04,0.7726,0.852,0.006,50
0.65,0.2,0.95,3,5,-0.3802,0.0408,0.7257,0.38,0.003,49
0.65,0.2,0.95,3,10,-0.3802,0.0408,0.7257,0.7599,0.006,49
0.7,0.15,0.95,3,5,-0.5461,0.04,0.6914,0.0434,0.003,50
0.7,0.15,0.95,3,10,-0.5461,0.04,0.6914,0.0867,0.006,50
0.7,0.1,0.95,3,5,-0.6111,0.04,0.6619,0.0218,0.003,50
0.7,0.1,0.95,3,10,-0.6111,0.04,0.6619,0.0436,0.006,50
0.65,0.15,0.95,2,5,-0.6352,0.0312,0.656,-0.0482,0.0039,64
0.65,0.15,0.95,2,10,-0.6352,0.0312,0.656,-0.0964,0.0078,64
0.7,0.2,0.95,3,5,-0.6821,0.0408,0.5954,-0.0242,0.003,49
0.7,0.2,0.95,3,10,-0.6821,0.0408,0.5954,-0.0485,0.006,49
0.65,0.1,0.95,2,5,-0.6976,0.0312,0.6258,-0.1108,0.004,64
0.65,0.1,0.95,2,10,-0.6976,0.0312,0.6258,-0.2216,0.0079,64
0.65,0.2,0.95,2,5,-0.7432,0.0317,0.5718,-0.1411,0.004,63
0.65,0.2,0.95,2,10,-0.7432,0.0317,0.5718,-0.2823,0.0079,63
0.75,0.15,0.95,3,5,-0.9781,0.04,0.5519,-0.5046,0.003,50
0.75,0.15,0.95,3,10,-0.9781,0.04,0.5519,-1.0093,0.006,50
0.7,0.15,0.95,2,5,-1.0448,0.0312,0.5386,-0.6134,0.0039,64
0.7,0.15,0.95,2,10,-1.0448,0.0312,0.5386,-1.2268,0.0078,64
0.75,0.1,0.95,3,5,-1.1535,0.04,0.5118,-0.5262,0.003,50
0.75,0.1,0.95,3,10,-1.1535,0.04,0.5118,-1.0524,0.006,50
0.7,0.1,0.95,2,5,-1.1731,0.0312,0.5027,-0.676,0.004,64
0.7,0.1,0.95,2,10,-1.1731,0.0312,0.5027,-1.352,0.0079,64
0.78,0.15,0.95,3,5,-1.1752,0.04,0.5017,-0.7019,0.003,50
0.78,0.15,0.95,3,10,-1.1752,0.04,0.5017,-1.4038,0.006,50
0.7,0.2,0.95,2,5,-1.2997,0.0317,0.4315,-0.7063,0.004,63
0.7,0.2,0.95,2,10,-1.2997,0.0317,0.4315,-1.4127,0.0079,63
0.8,0.15,0.95,3,5,-1.319,0.04,0.4683,-0.8331,0.003,50
0.8,0.15,0.95,3,10,-1.319,0.04,0.4683,-1.6663,0.006,50
0.75,0.2,0.95,3,5,-1.3858,0.0408,0.4188,-0.5722,0.003,49
0.75,0.2,0.95,3,10,-1.3858,0.0408,0.4188,-1.1445,0.006,49
0.78,0.1,0.95,3,5,-1.4277,0.04,0.4577,-0.7235,0.003,50
0.78,0.1,0.95,3,10,-1.4277,0.04,0.4577,-1.4469,0.006,50
0.75,0.15,0.95,2,5,-1.5018,0.0312,0.4454,-1.0619,0.0039,64
0.75,0.15,0.95,2,10,-1.5018,0.0312,0.4454,-2.1238,0.0078,64
0.8,0.1,0.95,3,5,-1.6406,0.04,0.4218,-0.8547,0.003,50
0.8,0.1,0.95,3,10,-1.6406,0.04,0.4218,-1.7094,0.006,50
0.78,0.15,0.95,2,5,-1.7256,0.0312,0.4081,-1.2415,0.0039,64
0.78,0.15,0.95,2,10,-1.7256,0.0312,0.4081,-2.4831,0.0078,64
0.75,0.1,0.95,2,5,-1.7529,0.0312,0.405,-1.1245,0.004,64
0.75,0.1,0.95,2,10,-1.7529,0.0312,0.405,-2.2489,0.0079,64
0.78,0.2,0.95,3,5,-1.8054,0.0408,0.3553,-0.7695,0.003,49
0.78,0.2,0.95,3,10,-1.8054,0.0408,0.3553,-1.539,0.006,49
0.8,0.15,0.95,2,5,-1.95,0.0312,0.3741,-1.405,0.0039,64
0.8,0.15,0.95,2,10,-1.95,0.0312,0.3741,-2.81,0.0078,64
0.78,0.1,0.95,2,5,-2.0612,0.0312,0.3659,-1.3041,0.004,64
0.78,0.1,0.95,2,10,-2.0612,0.0312,0.3659,-2.6083,0.0079,64
0.75,0.2,0.95,2,5,-2.0751,0.0317,0.3201,-1.1548,0.004,63
0.75,0.2,0.95,2,10,-2.0751,0.0317,0.3201,-2.3096,0.0079,63
0.8,0.2,0.95,3,5,-2.1753,0.0408,0.313,-0.9007,0.003,49
0.8,0.2,0.95,3,10,-2.1753,0.0408,0.313,-1.8015,0.006,49
0.8,0.1,0.95,2,5,-2.3898,0.0312,0.3303,-1.4676,0.004,64
0.8,0.1,0.95,2,10,-2.3898,0.0312,0.3303,-2.9352,0.0079,64
0.78,0.2,0.95,2,5,-2.5525,0.0317,0.2755,-1.3345,0.004,63
0.78,0.2,0.95,2,10,-2.5525,0.0317,0.2755,-2.669,0.0079,63
0.8,0.2,0.95,2,5,-3.1341,0.0317,0.2349,-1.4979,0.004,63
0.8,0.2,0.95,2,10,-3.1341,0.0317,0.2349,-2.9959,0.0079,63
0.65,0.1,0.9,3,5,-3.3066,0.032,0.2933,-3.4147,0.0082,125
0.65,0.1,0.9,3,10,-3.3066,0.032,0.2933,-6.8293,0.0164,125
0.65,0.15,0.9,3,5,-3.5365,0.0242,0.2567,-3.386,0.0081,124
0.65,0.15,0.9,3,10,-3.5365,0.0242,0.2567,-6.7719,0.0163,124
0.65,0.2,0.9,3,5,-3.5365,0.0242,0.2567,-3.386,0.0081,124
0.65,0.2,0.9,3,10,-3.5365,0.0242,0.2567,-6.7719,0.0163,124
0.7,0.1,0.9,3,5,-4.1809,0.032,0.2527,-3.7914,0.0082,125
0.7,0.1,0.9,3,10,-4.1809,0.032,0.2527,-7.5829,0.0164,125
0.7,0.15,0.9,3,5,-4.6391,0.0242,0.2136,-3.7627,0.0082,124
0.7,0.15,0.9,3,10,-4.6391,0.0242,0.2136,-7.5254,0.0163,124
0.7,0.2,0.9,3,5,-4.6391,0.0242,0.2136,-3.7627,0.0082,124
0.7,0.2,0.9,3,10,-4.6391,0.0242,0.2136,-7.5254,0.0163,124
0.65,0.1,0.9,2,5,-4.6893,0.018,0.2136,-5.3853,0.0113,167
0.65,0.1,0.9,2,10,-4.6893,0.018,0.2136,-10.7707,0.0225,167
0.65,0.15,0.9,2,5,-5.0561,0.012,0.1798,-5.3893,0.0113,166
0.65,0.15,0.9,2,10,-5.0561,0.012,0.1798,-10.7785,0.0225,166
0.65,0.2,0.9,2,5,-5.0561,0.012,0.1798,-5.3893,0.0113,166
0.65,0.2,0.9,2,10,-5.0561,0.012,0.1798,-10.7785,0.0225,166
0.75,0.1,0.9,3,5,-5.8893,0.032,0.1976,-4.3022,0.0082,125
0.75,0.1,0.9,3,10,-5.8893,0.032,0.1976,-8.6045,0.0164,125
0.7,0.1,0.9,2,5,-6.3642,0.018,0.1704,-5.9122,0.0113,167
0.7,0.1,0.9,2,10,-6.3642,0.018,0.1704,-11.8243,0.0225,167
0.78,0.1,0.9,3,5,-6.6655,0.032,0.1778,-4.4861,0.0082,125
0.78,0.1,0.9,3,10,-6.6655,0.032,0.1778,-8.9722,0.0164,125
0.8,0.1,0.9,3,5,-7.2109,0.032,0.1646,-4.6084,0.0082,125
0.8,0.1,0.9,3,10,-7.2109,0.032,0.1646,-9.2169,0.0164,125
0.75,0.15,0.9,3,5,-7.2234,0.0242,0.1552,-4.2735,0.0082,124
0.75,0.15,0.9,3,10,-7.2234,0.0242,0.1552,-8.547,0.0163,124
0.75,0.2,0.9,3,5,-7.2234,0.0242,0.1552,-4.2735,0.0082,124
0.75,0.2,0.9,3,10,-7.2234,0.0242,0.1552,-8.547,0.0163,124
0.65,0.1,0.85,3,5,-7.2348,0.0065,0.1142,-6.1381,0.0112,154
0.65,0.1,0.85,3,10,-7.2348,0.0065,0.1142,-12.2762,0.0224,154
0.65,0.15,0.85,3,5,-7.2348,0.0065,0.1142,-6.1381,0.0112,154
0.65,0.15,0.85,3,10,-7.2348,0.0065,0.1142,-12.2762,0.0224,154
0.65,0.2,0.85,3,5,-7.2348,0.0065,0.1142,-6.1381,0.0112,154
0.65,0.2,0.85,3,10,-7.2348,0.0065,0.1142,-12.2762,0.0224,154
0.7,0.15,0.9,2,5,-7.2745,0.012,0.1346,-5.9161,0.0113,166
0.7,0.15,0.9,2,10,-7.2745,0.012,0.1346,-11.8322,0.0225,166
0.7,0.2,0.9,2,5,-7.2745,0.012,0.1346,-5.9161,0.0113,166
0.7,0.2,0.9,2,10,-7.2745,0.012,0.1346,-11.8322,0.0225,166
0.75,0.1,0.9,2,5,-8.3107,0.018,0.136,-6.3302,0.0113,167
0.75,0.1,0.9,2,10,-8.3107,0.018,0.136,-12.6604,0.0226,167
0.78,0.15,0.9,3,5,-8.6958,0.0242,0.1342,-4.4574,0.0082,124
0.78,0.15,0.9,3,10,-8.6958,0.0242,0.1342,-8.9148,0.0163,124
0.78,0.2,0.9,3,5,-8.6958,0.0242,0.1342,-4.4574,0.0082,124
0.78,0.2,0.9,3,10,-8.6958,0.0242,0.1342,-8.9148,0.0163,124
