ma_window,entry_zscore,exit_zscore,stop_loss_pct,timeout_minutes,position_size_usdc,total_trades,winners,losers,total_pnl,win_rate,profit_factor,sharpe_ratio,max_drawdown,avg_trade_pnl,best_trade,worst_trade
10,-2.5,0.5,0.08,45,5,7,2,5,1.3449948344127443,0.2857142857142857,1.6259838237957036,0.17534004404510417,0.006453353766101313,0.19214211920182062,1.9306184012066374,-0.7749077490774906
10,-2.5,0.5,0.08,45,10,7,2,5,2.6899896688254885,0.2857142857142857,1.6259838237957036,0.17534004404510417,0.012890699313673336,0.38428423840364123,3.861236802413275,-1.5498154981549812
10,-2.5,0.5,0.08,60,5,7,2,5,1.3449948344127443,0.2857142857142857,1.6259838237957036,0.17534004404510417,0.006453353766101313,0.19214211920182062,1.9306184012066374,-0.7749077490774906
10,-2.5,0.5,0.08,60,10,7,2,5,2.6899896688254885,0.2857142857142857,1.6259838237957036,0.17534004404510417,0.012890699313673336,0.38428423840364123,3.861236802413275,-1.5498154981549812
10,-2.5,0.5,0.1,45,5,7,2,5,1.2280138485447727,0.2857142857142857,1.5420281460019472,0.15828119946995486,0.0065507075325320656,0.1754305497921104,1.9306184012066374,-0.7749077490774906
10,-2.5,0.5,0.1,45,10,7,2,5,2.4560276970895454,0.2857142857142857,1.5420281460019472,0.15828119946995486,0.013085421329283597,0.3508610995842208,3.861236802413275,-1.5498154981549812
10,-2.5,0.5,0.1,60,5,7,2,5,1.2280138485447727,0.2857142857142857,1.5420281460019472,0.15828119946995486,0.0065507075325320656,0.1754305497921104,1.9306184012066374,-0.7749077490774906
10,-2.5,0.5,0.1,60,10,7,2,5,2.4560276970895454,0.2857142857142857,1.5420281460019472,0.15828119946995486,0.013085421329283597,0.3508610995842208,3.861236802413275,-1.5498154981549812
10,-2.5,0.5,0.15,45,5,7,2,5,0.723820174138005,0.2857142857142857,1.2613272782231177,0.08818930560443884,0.0068322493388435455,0.10340288201971501,1.9306184012066374,-0.9032004712350282
10,-2.5,0.5,0.15,45,10,7,2,5,1.44764034827601,0.2857142857142857,1.2613272782231177,0.08818930560443884,0.013650862607862971,0.20680576403943002,3.861236802413275,-1.8064009424700564
10,-2.5,0.5,0.15,60,5,7,2,5,0.723820174138005,0.2857142857142857,1.2613272782231177,0.08818930560443884,0.0068322493388435455,0.10340288201971501,1.9306184012066374,-0.9032004712350282
10,-2.5,0.5,0.15,60,10,7,2,5,1.44764034827601,0.2857142857142857,1.2613272782231177,0.08818930560443884,0.013650862607862971,0.20680576403943002,3.861236802413275,-1.8064009424700564
20,-2.5,0.5,0.1,45,5,15,3,12,0.7096838010430475,0.2,1.189838655749847,0.05202922697833407,0.007531330012356307,0.04731225340286983,2.402799377916019,-0.8072713057075845
20,-2.5,0.5,0.1,45,10,15,3,12,1.419367602086095,0.2,1.189838655749847,0.05202922697833407,0.0150626600247125,0.09462450680573967,4.805598755832038,-1.614542611415169
20,-2.5,0.5,0.1,60,5,15,3,12,0.7096838010430475,0.2,1.189838655749847,0.05202922697833407,0.007531330012356307,0.04731225340286983,2.402799377916019,-0.8072713057075845
20,-2.5,0.5,0.1,60,10,15,3,12,1.419367602086095,0.2,1.189838655749847,0.05202922697833407,0.0150626600247125,0.09462450680573967,4.805598755832038,-1.614542611415169
20,-2.5,0.0,0.1,45,5,15,3,12,0.4449431894348246,0.2,1.1220405373111109,0.03548388208316058,0.007237921393897636,0.029662879295654972,2.0606531881804044,-0.8072713057075845
20,-2.5,0.0,0.1,45,10,15,3,12,0.8898863788696492,0.2,1.1220405373111109,0.03548388208316058,0.014475842787795614,0.059325758591309945,4.121306376360809,-1.614542611415169
20,-2.5,0.0,0.1,60,5,15,3,12,0.4449431894348246,0.2,1.1220405373111109,0.03548388208316058,0.007237921393897636,0.029662879295654972,2.0606531881804044,-0.8072713057075845
20,-2.5,0.0,0.1,60,10,15,3,12,0.8898863788696492,0.2,1.1220405373111109,0.03548388208316058,0.014475842787795614,0.059325758591309945,4.121306376360809,-1.614542611415169
20,-2.5,0.5,0.08,45,5,15,3,12,0.31455745330197465,0.2,1.0760999317548043,0.022612910336958236,0.008023802553112318,0.02097049688679831,2.402799377916019,-0.9470068694798828
20,-2.5,0.5,0.08,45,10,15,3,12,0.6291149066039493,0.2,1.0760999317548043,0.022612910336958236,0.016047605106224865,0.04194099377359662,4.805598755832038,-1.8940137389597655
20,-2.5,0.5,0.08,60,5,15,3,12,0.31455745330197465,0.2,1.0760999317548043,0.022612910336958236,0.008023802553112318,0.02097049688679831,2.402799377916019,-0.9470068694798828
20,-2.5,0.5,0.08,60,10,15,3,12,0.6291149066039493,0.2,1.0760999317548043,0.022612910336958236,0.016047605106224865,0.04194099377359662,4.805598755832038,-1.8940137389597655
20,-2.5,0.5,0.15,45,5,15,3,12,0.035435396378266114,0.2,1.0080305012085056,0.0024851161104205858,0.007925221381137703,0.0023623597585510745,2.402799377916019,-0.9773260359655983
20,-2.5,0.5,0.15,45,10,15,3,12,0.07087079275653223,0.2,1.0080305012085056,0.0024851161104205858,0.01585044276227552,0.004724719517102149,4.805598755832038,-1.9546520719311966
20,-2.5,0.5,0.15,60,5,15,3,12,0.035435396378266114,0.2,1.0080305012085056,0.0024851161104205858,0.007925221381137703,0.0023623597585510745,2.402799377916019,-0.9773260359655983
20,-2.5,0.5,0.15,60,10,15,3,12,0.07087079275653223,0.2,1.0080305012085056,0.0024851161104205858,0.01585044276227552,0.004724719517102149,4.805598755832038,-1.9546520719311966
20,-2.5,0.0,0.08,45,5,15,3,12,0.010562670938109149,0.2,1.0025887348531801,0.0008229630838587264,0.007769648105409374,0.0007041780625406099,2.0606531881804044,-0.9470068694798828
20,-2.5,0.0,0.08,45,10,15,3,12,0.021125341876218298,0.2,1.0025887348531801,0.0008229630838587264,0.015539296210819202,0.0014083561250812198,4.121306376360809,-1.8940137389597655
20,-2.5,0.0,0.08,60,5,15,3,12,0.010562670938109149,0.2,1.0025887348531801,0.0008229630838587264,0.007769648105409374,0.0007041780625406099,2.0606531881804044,-0.9470068694798828
20,-2.5,0.0,0.08,60,10,15,3,12,0.021125341876218298,0.2,1.0025887348531801,0.0008229630838587264,0.015539296210819202,0.0014083561250812198,4.121306376360809,-1.8940137389597655
10,-2.5,0.0,0.08,45,5,7,2,5,-0.07750480413657278,0.2857142857142857,0.965324250777577,-0.013933415441372433,0.006515660081896278,-0.011072114876653254,1.2752721617418352,-0.8302583025830259
10,-2.5,0.0,0.08,45,10,7,2,5,-0.15500960827314555,0.2857142857142857,0.965324250777577,-0.013933415441372433,0.013029184361368162,-0.02214422975330651,2.5505443234836704,-1.6605166051660518
10,-2.5,0.0,0.08,60,5,7,2,5,-0.07750480413657278,0.2857142857142857,0.965324250777577,-0.013933415441372433,0.006515660081896278,-0.011072114876653254,1.2752721617418352,-0.8302583025830259
10,-2.5,0.0,0.08,60,10,7,2,5,-0.15500960827314555,0.2857142857142857,0.965324250777577,-0.013933415441372433,0.013029184361368162,-0.02214422975330651,2.5505443234836704,-1.6605166051660518
20,-2.5,0.0,0.15,45,5,15,3,12,-0.22930521522995687,0.2,0.9469214689321706,-0.017377598614325633,0.007631812762679033,-0.01528701434866379,2.0606531881804044,-0.9773260359655983
20,-2.5,0.0,0.15,45,10,15,3,12,-0.45861043045991373,0.2,0.9469214689321706,-0.017377598614325633,0.015263625525358634,-0.03057402869732758,4.121306376360809,-1.9546520719311966
20,-2.5,0.0,0.15,60,5,15,3,12,-0.22930521522995687,0.2,0.9469214689321706,-0.017377598614325633,0.007631812762679033,-0.01528701434866379,2.0606531881804044,-0.9773260359655983
20,-2.5,0.0,0.15,60,10,15,3,12,-0.45861043045991373,0.2,0.9469214689321706,-0.017377598614325633,0.015263625525358634,-0.03057402869732758,4.121306376360809,-1.9546520719311966
10,-2.5,0.0,0.1,45,5,7,2,5,-0.19448579000454436,0.2857142857142857,0.9173143619249744,-0.03443134057537368,0.006613120143445078,-0.02778368428636348,1.2752721617418352,-0.8302583025830259
10,-2.5,0.0,0.1,45,10,7,2,5,-0.3889715800090887,0.2857142857142857,0.9173143619249744,-0.03443134057537368,0.013224332071971925,-0.05556736857272696,2.5505443234836704,-1.6605166051660518
10,-2.5,0.0,0.1,60,5,7,2,5,-0.19448579000454436,0.2857142857142857,0.9173143619249744,-0.03443134057537368,0.006613120143445078,-0.02778368428636348,1.2752721617418352,-0.8302583025830259
10,-2.5,0.0,0.1,60,10,7,2,5,-0.3889715800090887,0.2857142857142857,0.9173143619249744,-0.03443134057537368,0.013224332071971925,-0.05556736857272696,2.5505443234836704,-1.6605166051660518
30,-2.5,0.5,0.1,45,5,17,3,14,-0.5542357824564504,0.17647058823529413,0.8870166112487113,-0.037152850123808444,0.008818278551621803,-0.03260210485037944,2.402799377916019,-0.8072713057075845
30,-2.5,0.5,0.1,45,10,17,3,14,-1.1084715649129009,0.17647058823529413,0.8870166112487113,-0.037152850123808444,0.01763655710324349,-0.06520420970075888,4.805598755832038,-1.614542611415169
30,-2.5,0.5,0.1,60,5,17,3,14,-0.5542357824564504,0.17647058823529413,0.8870166112487113,-0.037152850123808444,0.008818278551621803,-0.03260210485037944,2.402799377916019,-0.8072713057075845
30,-2.5,0.5,0.1,60,10,17,3,14,-1.1084715649129009,0.17647058823529413,0.8870166112487113,-0.037152850123808444,0.01763655710324349,-0.06520420970075888,4.805598755832038,-1.614542611415169
30,-2.5,0.5,0.15,45,5,16,3,13,-0.8102210746708406,0.1875,0.8430244576308434,-0.05390801115390169,0.008793906807952794,-0.05063881716692754,2.402799377916019,-0.9773260359655983
30,-2.5,0.5,0.15,45,10,16,3,13,-1.6204421493416812,0.1875,0.8430244576308434,-0.05390801115390169,0.017587813615905702,-0.10127763433385507,4.805598755832038,-1.9546520719311966
30,-2.5,0.5,0.15,60,5,16,3,13,-0.8102210746708406,0.1875,0.8430244576308434,-0.05390801115390169,0.008793906807952794,-0.05063881716692754,2.402799377916019,-0.9773260359655983
30,-2.5,0.5,0.15,60,10,16,3,13,-1.6204421493416812,0.1875,0.8430244576308434,-0.05390801115390169,0.017587813615905702,-0.10127763433385507,4.805598755832038,-1.9546520719311966
30,-2.5,0.0,0.1,45,5,18,3,15,-0.8314616507595494,0.16666666666666666,0.839101174299813,-0.05454332881877623,0.00852713463105249,-0.046192313931086075,2.402799377916019,-0.8072713057075845
30,-2.5,0.0,0.1,45,10,18,3,15,-1.6629233015190987,0.16666666666666666,0.839101174299813,-0.05454332881877623,0.01705426926210521,-0.09238462786217215,4.805598755832038,-1.614542611415169
30,-2.5,0.0,0.1,60,5,18,3,15,-0.8314616507595494,0.16666666666666666,0.839101174299813,-0.05454332881877623,0.00852713463105249,-0.046192313931086075,2.402799377916019,-0.8072713057075845
30,-2.5,0.0,0.1,60,10,18,3,15,-1.6629233015190987,0.16666666666666666,0.839101174299813,-0.05454332881877623,0.01705426926210521,-0.09238462786217215,4.805598755832038,-1.614542611415169
