threshold,stop_loss_pct,target_price,required_ticks,position_size_usdc,sharpe_ratio,win_rate,profit_factor,total_pnl,max_drawdown,total_trades
0.8,0.15,0.95,3,10,-5.8756,0.0167,0.0106,-6.1444,0.0091,60
0.65,0.1,0.95,3,5,-6.0028,0.0159,0.008,-4.4674,0.006,63
0.65,0.1,0.95,3,10,-6.0028,0.0159,0.008,-8.9347,0.012,63
0.65,0.2,0.9,3,5,-6.0273,0.0,0.0,-6.4479,0.0086,88
0.65,0.2,0.9,3,10,-6.0273,0.0,0.0,-12.8957,0.0172,88
0.7,0.2,0.9,3,5,-6.0273,0.0,0.0,-6.4479,0.0086,88
0.7,0.2,0.9,3,10,-6.0273,0.0,0.0,-12.8957,0.0172,88
0.7,0.1,0.95,3,5,-6.2737,0.0161,0.0089,-3.8884,0.0054,62
0.7,0.1,0.95,3,10,-6.2737,0.0161,0.0089,-7.7768,0.0108,62
0.75,0.1,0.95,3,5,-6.2737,0.0161,0.0089,-3.8884,0.0054,62
0.75,0.1,0.95,3,10,-6.2737,0.0161,0.0089,-7.7768,0.0108,62
0.65,0.2,0.85,3,5,-6.4067,0.0,0.0,-6.6578,0.0089,91
0.65,0.2,0.85,3,10,-6.4067,0.0,0.0,-13.3156,0.0178,91
0.65,0.1,0.95,2,5,-6.6477,0.0133,0.0092,-4.9903,0.0068,75
0.65,0.1,0.95,2,10,-6.6477,0.0133,0.0092,-9.9807,0.0137,75
0.78,0.1,0.95,3,5,-6.9185,0.0164,0.01,-3.3179,0.0048,61
0.78,0.1,0.95,3,10,-6.9185,0.0164,0.01,-6.6359,0.0097,61
0.8,0.1,0.95,3,5,-6.9185,0.0164,0.01,-3.3179,0.0048,61
0.8,0.1,0.95,3,10,-6.9185,0.0164,0.01,-6.6359,0.0097,61
0.7,0.1,0.95,2,5,-7.0484,0.0135,0.0101,-4.3966,0.0062,74
0.7,0.1,0.95,2,10,-7.0484,0.0135,0.0101,-8.7931,0.0124,74
0.75,0.1,0.95,2,5,-7.0484,0.0135,0.0101,-4.3966,0.0062,74
0.75,0.1,0.95,2,10,-7.0484,0.0135,0.0101,-8.7931,0.0124,74
0.75,0.2,0.9,3,5,-7.3996,0.0,0.0,-5.3698,0.0075,87
0.75,0.2,0.9,3,10,-7.3996,0.0,0.0,-10.7396,0.015,87
0.78,0.2,0.9,3,5,-7.3996,0.0,0.0,-5.3698,0.0075,87
0.78,0.2,0.9,3,10,-7.3996,0.0,0.0,-10.7396,0.015,87
0.8,0.2,0.9,3,5,-7.3996,0.0,0.0,-5.3698,0.0075,87
0.8,0.2,0.9,3,10,-7.3996,0.0,0.0,-10.7396,0.015,87
0.65,0.2,0.9,2,5,-7.5124,0.0,0.0,-7.493,0.0104,116
0.65,0.2,0.9,2,10,-7.5124,0.0,0.0,-14.9859,0.0207,116
0.7,0.2,0.9,2,5,-7.5124,0.0,0.0,-7.493,0.0104,116
0.7,0.2,0.9,2,10,-7.5124,0.0,0.0,-14.9859,0.0207,116
0.65,0.2,0.85,2,5,-7.7668,0.0,0.0,-7.9437,0.0109,121
0.65,0.2,0.85,2,10,-7.7668,0.0,0.0,-15.8874,0.0219,121
0.7,0.2,0.85,3,5,-7.7812,0.0,0.0,-5.6306,0.0079,90
0.7,0.2,0.85,3,10,-7.7812,0.0,0.0,-11.2612,0.0157,90
0.75,0.2,0.85,3,5,-7.7812,0.0,0.0,-5.6306,0.0079,90
0.75,0.2,0.85,3,10,-7.7812,0.0,0.0,-11.2612,0.0157,90
0.78,0.2,0.85,3,5,-7.7812,0.0,0.0,-5.6306,0.0079,90
0.78,0.2,0.85,3,10,-7.7812,0.0,0.0,-11.2612,0.0157,90
0.8,0.2,0.85,3,5,-7.7812,0.0,0.0,-5.6306,0.0079,90
0.8,0.2,0.85,3,10,-7.7812,0.0,0.0,-11.2612,0.0157,90
0.78,0.1,0.95,2,5,-7.827,0.0137,0.0112,-3.8261,0.0056,73
0.78,0.1,0.95,2,10,-7.827,0.0137,0.0112,-7.6522,0.0113,73
0.8,0.1,0.95,2,5,-7.827,0.0137,0.0112,-3.8261,0.0056,73
0.8,0.1,0.95,2,10,-7.827,0.0137,0.0112,-7.6522,0.0113,73
0.65,0.15,0.9,3,5,-7.854,0.0,0.0,-5.8579,0.008,88
0.65,0.15,0.9,3,10,-7.854,0.0,0.0,-11.7157,0.0161,88
0.7,0.15,0.9,3,5,-7.854,0.0,0.0,-5.8579,0.008,88
0.7,0.15,0.9,3,10,-7.854,0.0,0.0,-11.7157,0.0161,88
0.75,0.15,0.9,3,5,-7.854,0.0,0.0,-5.8579,0.008,88
0.75,0.15,0.9,3,10,-7.854,0.0,0.0,-11.7157,0.0161,88
0.65,0.15,0.85,3,5,-7.9289,0.0,0.0,-6.1845,0.0084,91
0.65,0.15,0.85,3,10,-7.9289,0.0,0.0,-12.369,0.0169,91
0.7,0.15,0.85,3,5,-7.9289,0.0,0.0,-6.1845,0.0084,91
0.7,0.15,0.85,3,10,-7.9289,0.0,0.0,-12.369,0.0169,91
0.65,0.15,0.9,2,5,-9.246,0.0,0.0,-7.0474,0.0099,116
0.65,0.15,0.9,2,10,-9.246,0.0,0.0,-14.0947,0.0198,116
0.7,0.15,0.9,2,5,-9.246,0.0,0.0,-7.0474,0.0099,116
0.7,0.15,0.9,2,10,-9.246,0.0,0.0,-14.0947,0.0198,116
0.75,0.15,0.9,2,5,-9.246,0.0,0.0,-7.0474,0.0099,116
0.75,0.15,0.9,2,10,-9.246,0.0,0.0,-14.0947,0.0198,116
0.75,0.2,0.9,2,5,-9.406,0.0,0.0,-6.4684,0.0093,115
0.75,0.2,0.9,2,10,-9.406,0.0,0.0,-12.9369,0.0186,115
0.78,0.2,0.9,2,5,-9.406,0.0,0.0,-6.4684,0.0093,115
0.78,0.2,0.9,2,10,-9.406,0.0,0.0,-12.9369,0.0186,115
0.8,0.2,0.9,2,5,-9.406,0.0,0.0,-6.4684,0.0093,115
0.8,0.2,0.9,2,10,-9.406,0.0,0.0,-12.9369,0.0186,115
0.65,0.1,0.9,3,5,-9.4341,0.0,0.0,-5.9613,0.0082,89
0.65,0.1,0.9,3,10,-9.4341,0.0,0.0,-11.9227,0.0163,89
0.7,0.1,0.9,3,5,-9.4341,0.0,0.0,-5.9613,0.0082,89
0.7,0.1,0.9,3,10,-9.4341,0.0,0.0,-11.9227,0.0163,89
0.65,0.15,0.85,2,5,-9.4938,0.0,0.0,-7.5038,0.0105,121
0.65,0.15,0.85,2,10,-9.4938,0.0,0.0,-15.0077,0.021,121
0.7,0.15,0.85,2,5,-9.4938,0.0,0.0,-7.5038,0.0105,121
0.7,0.15,0.85,2,10,-9.4938,0.0,0.0,-15.0077,0.021,121
0.7,0.2,0.85,2,5,-9.6119,0.0,0.0,-6.9165,0.0099,120
0.7,0.2,0.85,2,10,-9.6119,0.0,0.0,-13.8329,0.0198,120
0.75,0.2,0.85,2,5,-9.6119,0.0,0.0,-6.9165,0.0099,120
0.75,0.2,0.85,2,10,-9.6119,0.0,0.0,-13.8329,0.0198,120
0.78,0.2,0.85,2,5,-9.6119,0.0,0.0,-6.9165,0.0099,120
0.78,0.2,0.85,2,10,-9.6119,0.0,0.0,-13.8329,0.0198,120
0.8,0.2,0.85,2,5,-9.6119,0.0,0.0,-6.9165,0.0099,120
0.8,0.2,0.85,2,10,-9.6119,0.0,0.0,-13.8329,0.0198,120
0.75,0.15,0.85,3,5,-9.726,0.0,0.0,-5.3986,0.0076,90
0.75,0.15,0.85,3,10,-9.726,0.0,0.0,-10.7973,0.0152,90
0.78,0.15,0.85,3,5,-9.726,0.0,0.0,-5.3986,0.0076,90
0.78,0.15,0.85,3,10,-9.726,0.0,0.0,-10.7973,0.0152,90
0.8,0.15,0.85,3,5,-9.726,0.0,0.0,-5.3986,0.0076,90
0.8,0.15,0.85,3,10,-9.726,0.0,0.0,-10.7973,0.0152,90
0.65,0.1,0.85,3,5,-9.9148,0.0,0.0,-6.2083,0.0085,92
0.65,0.1,0.85,3,10,-9.9148,0.0,0.0,-12.4166,0.017,92
0.78,0.15,0.9,3,5,-9.9241,0.0,0.0,-5.0741,0.0072,87
0.78,0.15,0.9,3,10,-9.9241,0.0,0.0,-10.1482,0.0144,87
0.8,0.15,0.9,3,5,-9.9241,0.0,0.0,-5.0741,0.0072,87
0.8,0.15,0.9,3,10,-9.9241,0.0,0.0,-10.1482,0.0144,87
0.75,0.1,0.9,3,5,-10.7863,0.0,0.0,-5.3887,0.0076,88
0.75,0.1,0.9,3,10,-10.7863,0.0,0.0,-10.7774,0.0151,88
0.78,0.1,0.9,3,5,-10.7863,0.0,0.0,-5.3887,0.0076,88
0.78,0.1,0.9,3,10,-10.7863,0.0,0.0,-10.7774,0.0151,88
0.65,0.1,0.9,2,5,-11.1112,0.0,0.0,-7.135,0.01,117
0.65,0.1,0.9,2,10,-11.1112,0.0,0.0,-14.27,0.02,117
0.7,0.1,0.9,2,5,-11.1112,0.0,0.0,-7.135,0.01,117
0.7,0.1,0.9,2,10,-11.1112,0.0,0.0,-14.27,0.02,117
0.7,0.1,0.85,3,5,-11.6697,0.0,0.0,-5.6145,0.0079,91
0.7,0.1,0.85,3,10,-11.6697,0.0,0.0,-11.2291,0.0157,91
0.75,0.1,0.85,3,5,-11.6697,0.0,0.0,-5.6145,0.0079,91
0.75,0.1,0.85,3,10,-11.6697,0.0,0.0,-11.2291,0.0157,91
0.65,0.1,0.85,2,5,-11.8175,0.0,0.0,-7.5164,0.0105,122
0.65,0.1,0.85,2,10,-11.8175,0.0,0.0,-15.0329,0.0211,122
0.78,0.15,0.9,2,5,-11.8412,0.0,0.0,-6.237,0.0091,115
0.78,0.15,0.9,2,10,-11.8412,0.0,0.0,-12.474,0.0182,115
0.8,0.15,0.9,2,5,-11.8412,0.0,0.0,-6.237,0.0091,115
0.8,0.15,0.9,2,10,-11.8412,0.0,0.0,-12.474,0.0182,115
0.75,0.15,0.85,2,5,-12.2326,0.0,0.0,-6.6658,0.0096,120
0.75,0.15,0.85,2,10,-12.2326,0.0,0.0,-13.3317,0.0193,120
0.78,0.15,0.85,2,5,-12.2326,0.0,0.0,-6.6658,0.0096,120
0.78,0.15,0.85,2,10,-12.2326,0.0,0.0,-13.3317,0.0193,120
0.8,0.15,0.85,2,5,-12.2326,0.0,0.0,-6.6658,0.0096,120
0.8,0.15,0.85,2,10,-12.2326,0.0,0.0,-13.3317,0.0193,120
0.75,0.1,0.9,2,5,-12.4299,0.0,0.0,-6.5887,0.0095,116
0.75,0.1,0.9,2,10,-12.4299,0.0,0.0,-13.1774,0.0189,116
0.78,0.1,0.9,2,5,-12.4299,0.0,0.0,-6.5887,0.0095,116
0.78,0.1,0.9,2,10,-12.4299,0.0,0.0,-13.1774,0.0189,116
0.8,0.1,0.9,2,5,-12.4299,0.0,0.0,-6.5887,0.0095,116
0.8,0.1,0.9,2,10,-12.4299,0.0,0.0,-13.1774,0.0189,116
0.8,0.1,0.9,3,5,-13.8961,0.0,0.0,-4.8395,0.007,87
0.8,0.1,0.9,3,10,-13.8961,0.0,0.0,-9.679,0.014,87
0.7,0.1,0.85,2,5,-14.2,0.0,0.0,-6.8986,0.0099,121
0.7,0.1,0.85,2,10,-14.2,0.0,0.0,-13.7972,0.0198,121
0.75,0.1,0.85,2,5,-14.2,0.0,0.0,-6.8986,0.0099,121
0.75,0.1,0.85,2,10,-14.2,0.0,0.0,-13.7972,0.0198,121
0.78,0.1,0.85,3,5,-14.8703,0.0,0.0,-5.093,0.0073,90
0.78,0.1,0.85,3,10,-14.8703,0.0,0.0,-10.186,0.0146,90
0.8,0.1,0.85,3,5,-14.8703,0.0,0.0,-5.093,0.0073,90
0.8,0.1,0.85,3,10,-14.8703,0.0,0.0,-10.186,0.0146,90
0.78,0.1,0.85,2,5,-17.9986,0.0,0.0,-6.3771,0.0093,120
0.78,0.1,0.85,2,10,-17.9986,0.0,0.0,-12.7542,0.0187,120
0.8,0.1,0.85,2,5,-17.9986,0.0,0.0,-6.3771,0.0093,120
0.8,0.1,0.85,2,10,-17.9986,0.0,0.0,-12.7542,0.0187,120
