ma_window,entry_zscore,exit_zscore,stop_loss_pct,timeout_minutes,position_size_usdc,total_trades,winners,losers,total_pnl,win_rate,profit_factor,sharpe_ratio,max_drawdown,avg_trade_pnl,best_trade,worst_trade
30,-2.5,0.5,0.1,45,5,13,2,11,-2.590795236766689,0.15384615384615385,0.22009294095913787,-0.47947021286769104,0.008179177714253893,-0.1992919412897453,0.525762355415352,-0.964826575476307
30,-2.5,0.5,0.1,45,10,13,2,11,-5.181590473533378,0.15384615384615385,0.22009294095913787,-0.47947021286769104,0.01635732274915883,-0.3985838825794906,1.051524710830704,-1.929653150952614
30,-2.5,0.5,0.1,60,5,13,2,11,-2.590795236766689,0.15384615384615385,0.22009294095913787,-0.47947021286769104,0.008179177714253893,-0.1992919412897453,0.525762355415352,-0.964826575476307
30,-2.5,0.5,0.1,60,10,13,2,11,-5.181590473533378,0.15384615384615385,0.22009294095913787,-0.47947021286769104,0.01635732274915883,-0.3985838825794906,1.051524710830704,-1.929653150952614
30,-2.5,0.0,0.1,45,5,13,2,11,-2.7288983366001682,0.15384615384615385,0.19684166559412936,-0.5126935196238214,0.008254660692015477,-0.2099152566615514,0.525762355415352,-0.964826575476307
30,-2.5,0.0,0.1,45,10,13,2,11,-5.4577966732003365,0.15384615384615385,0.19684166559412936,-0.5126935196238214,0.016509321384030953,-0.4198305133231028,1.051524710830704,-1.929653150952614
30,-2.5,0.0,0.1,60,5,13,2,11,-2.7288983366001682,0.15384615384615385,0.19684166559412936,-0.5126935196238214,0.008254660692015477,-0.2099152566615514,0.525762355415352,-0.964826575476307
30,-2.5,0.0,0.1,60,10,13,2,11,-5.4577966732003365,0.15384615384615385,0.19684166559412936,-0.5126935196238214,0.016509321384030953,-0.4198305133231028,1.051524710830704,-1.929653150952614
30,-2.5,0.5,0.08,45,5,14,2,12,-2.6323196301119256,0.14285714285714285,0.21737572534359326,-0.519485840973927,0.008220699486058613,-0.1880228307222804,0.525762355415352,-0.8640939597315432
30,-2.5,0.5,0.08,45,10,14,2,12,-5.264639260223851,0.14285714285714285,0.21737572534359326,-0.519485840973927,0.016440361050349316,-0.3760456614445608,1.051524710830704,-1.7281879194630865
30,-2.5,0.5,0.08,60,5,14,2,12,-2.6323196301119256,0.14285714285714285,0.21737572534359326,-0.519485840973927,0.008220699486058613,-0.1880228307222804,0.525762355415352,-0.8640939597315432
30,-2.5,0.5,0.08,60,10,14,2,12,-5.264639260223851,0.14285714285714285,0.21737572534359326,-0.519485840973927,0.016440361050349316,-0.3760456614445608,1.051524710830704,-1.7281879194630865
30,-2.5,0.5,0.15,45,5,13,2,11,-3.6756015486252744,0.15384615384615385,0.16591263760303435,-0.5291552327359895,0.009263915539533487,-0.2827385806634827,0.525762355415352,-1.2994542974079129
30,-2.5,0.5,0.15,45,10,13,2,11,-7.351203097250549,0.15384615384615385,0.16591263760303435,-0.5291552327359895,0.018526661443854092,-0.5654771613269653,1.051524710830704,-2.5989085948158257
30,-2.5,0.5,0.15,60,5,13,2,11,-3.6756015486252744,0.15384615384615385,0.16591263760303435,-0.5291552327359895,0.009263915539533487,-0.2827385806634827,0.525762355415352,-1.2994542974079129
30,-2.5,0.5,0.15,60,10,13,2,11,-7.351203097250549,0.15384615384615385,0.16591263760303435,-0.5291552327359895,0.018526661443854092,-0.5654771613269653,1.051524710830704,-2.5989085948158257
30,-2.5,0.0,0.15,45,5,13,2,11,-3.813704648458754,0.15384615384615385,0.1492043315707943,-0.5559421263665102,0.009339467003874006,-0.2933618960352887,0.525762355415352,-1.2994542974079129
