threshold,stop_loss_pct,target_price,required_ticks,position_size_usdc,sharpe_ratio,win_rate,profit_factor,total_pnl,max_drawdown,total_trades
0.65,0.2,0.95,3,5,-3.727,0.0129,0.2014,-7.4119,0.0112,155
0.65,0.2,0.95,3,10,-3.727,0.0129,0.2014,-14.8239,0.0225,155
0.65,0.15,0.95,3,5,-3.9297,0.0128,0.2034,-7.2462,0.0111,156
0.65,0.15,0.95,3,10,-3.9297,0.0128,0.2034,-14.4923,0.0222,156
0.65,0.1,0.95,3,5,-4.0408,0.0127,0.2136,-6.5546,0.0104,157
0.65,0.1,0.95,3,10,-4.0408,0.0127,0.2136,-13.1092,0.0209,157
0.7,0.2,0.95,3,5,-4.1313,0.013,0.1861,-6.7805,0.0106,154
0.7,0.2,0.95,3,10,-4.1313,0.013,0.1861,-13.561,0.0212,154
0.7,0.15,0.95,3,5,-4.4157,0.0129,0.1851,-6.8275,0.0107,155
0.7,0.15,0.95,3,10,-4.4157,0.0129,0.1851,-13.6551,0.0213,155
0.7,0.1,0.95,3,5,-4.6524,0.0128,0.191,-6.3971,0.0103,156
0.7,0.1,0.95,3,10,-4.6524,0.0128,0.191,-12.7941,0.0205,156
0.75,0.2,0.95,3,5,-4.7964,0.0131,0.1667,-6.1494,0.0099,153
0.75,0.2,0.95,3,10,-4.7964,0.0131,0.1667,-12.2987,0.0199,153
0.65,0.15,0.95,2,5,-4.9754,0.0103,0.1637,-9.9895,0.0148,195
0.65,0.15,0.95,2,10,-4.9754,0.0103,0.1637,-19.9791,0.0296,195
0.75,0.15,0.95,3,5,-5.1244,0.013,0.1622,-6.4596,0.0103,154
0.75,0.15,0.95,3,10,-5.1244,0.013,0.1622,-12.9193,0.0206,154
0.65,0.2,0.95,2,5,-5.1605,0.0052,0.12,-10.1949,0.015,193
0.65,0.2,0.95,2,10,-5.1605,0.0052,0.12,-20.3898,0.0299,193
0.65,0.1,0.95,2,5,-5.2747,0.0102,0.1651,-9.7825,0.0147,197
0.65,0.1,0.95,2,10,-5.2747,0.0102,0.1651,-19.5651,0.0293,197
0.75,0.1,0.95,3,5,-5.5192,0.0129,0.1644,-6.2688,0.0101,155
0.75,0.1,0.95,3,10,-5.5192,0.0129,0.1644,-12.5375,0.0202,155
0.7,0.15,0.95,2,5,-5.5411,0.0103,0.1483,-9.5488,0.0144,194
0.7,0.15,0.95,2,10,-5.5411,0.0103,0.1483,-19.0975,0.0287,194
0.7,0.1,0.95,2,5,-5.8338,0.0103,0.1523,-9.0763,0.0139,195
0.7,0.1,0.95,2,10,-5.8338,0.0103,0.1523,-18.1526,0.0278,195
0.7,0.2,0.95,2,5,-5.8857,0.0052,0.1028,-9.5584,0.0143,192
0.7,0.2,0.95,2,10,-5.8857,0.0052,0.1028,-19.1168,0.0286,192
0.78,0.2,0.95,3,5,-6.4017,0.0131,0.0875,-7.1,0.0109,153
0.78,0.2,0.95,3,10,-6.4017,0.0131,0.0875,-14.2,0.0218,153
0.8,0.2,0.95,3,5,-6.4017,0.0131,0.0875,-7.1,0.0109,153
0.8,0.2,0.95,3,10,-6.4017,0.0131,0.0875,-14.2,0.0218,153
